activity_id,molecule_chembl_id,smiles,structure_status,target_chembl_id,target_name,assay_chembl_id,document_chembl_id,data_year,standard_type,standard_relation,standard_value,standard_units,data_validity_comment,activity_comment,assay_type,assay_description,classification_text,classification_bucket
2148387,CHEMBL257557,COc1cc2nc(N3CCCN(C(=O)N4CCOCC4)CC3)cc(N)c2c(-c2ccc(F)cc2)c1OC,smiles_found,CHEMBL613373,Liver microsomes,CHEMBL936620,CHEMBL1142226,2007,CL,=,154.0,mL.min-1.kg-1,,,A,Unbound intrinsic clearance in human liver microsomes at 1 uM,unbound intrinsic clearance in human liver microsomes at 1 um | | liver microsomes | ml.min-1.kg-1,chembl_hlm_unbound
24849945,CHEMBL5182301,N#Cc1ccc(-c2ccc3c(ccc(=O)n3CCN3CCCCC3)c2)cc1,smiles_found,CHEMBL612558,ADMET,CHEMBL5147696,CHEMBL5143671,2022,CL,=,33.33,mL.min-1.kg-1,,,A,Metabolic stability in human liver microsomes assessed as unbound intrinsic clearance at 0.5 uM measured upto 30 mins in the presence of NADPH by LC-MS/MS analysis,metabolic stability in human liver microsomes assessed as unbound intrinsic clearance at 0.5 um measured upto 30 mins in the presence of nadph by lc-ms/ms analysis | | admet | ml.min-1.kg-1,chembl_hlm_unbound
24849946,CHEMBL5177918,N#Cc1ccc(-c2ccc3c(ccc(=O)n3CC(=O)N3CCCCC3)c2)cc1,smiles_found,CHEMBL612558,ADMET,CHEMBL5147696,CHEMBL5143671,2022,CL,=,33.33,mL.min-1.kg-1,,,A,Metabolic stability in human liver microsomes assessed as unbound intrinsic clearance at 0.5 uM measured upto 30 mins in the presence of NADPH by LC-MS/MS analysis,metabolic stability in human liver microsomes assessed as unbound intrinsic clearance at 0.5 um measured upto 30 mins in the presence of nadph by lc-ms/ms analysis | | admet | ml.min-1.kg-1,chembl_hlm_unbound
24849947,CHEMBL5196338,N#Cc1ccc(Oc2ccc3c(ccc(=O)n3CCN3CCCCC3)c2)cc1,smiles_found,CHEMBL612558,ADMET,CHEMBL5147696,CHEMBL5143671,2022,CL,=,150.0,mL.min-1.kg-1,,,A,Metabolic stability in human liver microsomes assessed as unbound intrinsic clearance at 0.5 uM measured upto 30 mins in the presence of NADPH by LC-MS/MS analysis,metabolic stability in human liver microsomes assessed as unbound intrinsic clearance at 0.5 um measured upto 30 mins in the presence of nadph by lc-ms/ms analysis | | admet | ml.min-1.kg-1,chembl_hlm_unbound
24849948,CHEMBL5202508,N#Cc1ccc(Oc2ccc3nc(OCCN4CCCCC4)ccc3c2)cc1,smiles_found,CHEMBL612558,ADMET,CHEMBL5147696,CHEMBL5143671,2022,CL,=,50.0,mL.min-1.kg-1,,,A,Metabolic stability in human liver microsomes assessed as unbound intrinsic clearance at 0.5 uM measured upto 30 mins in the presence of NADPH by LC-MS/MS analysis,metabolic stability in human liver microsomes assessed as unbound intrinsic clearance at 0.5 um measured upto 30 mins in the presence of nadph by lc-ms/ms analysis | | admet | ml.min-1.kg-1,chembl_hlm_unbound
24849949,CHEMBL5194066,N#Cc1ccc(Oc2ccc3nc(OCC(=O)N4CCCCC4)ccc3c2)cc1,smiles_found,CHEMBL612558,ADMET,CHEMBL5147696,CHEMBL5143671,2022,CL,=,166.67,mL.min-1.kg-1,,,A,Metabolic stability in human liver microsomes assessed as unbound intrinsic clearance at 0.5 uM measured upto 30 mins in the presence of NADPH by LC-MS/MS analysis,metabolic stability in human liver microsomes assessed as unbound intrinsic clearance at 0.5 um measured upto 30 mins in the presence of nadph by lc-ms/ms analysis | | admet | ml.min-1.kg-1,chembl_hlm_unbound
24849950,CHEMBL5173050,N#Cc1ccc(Oc2ccc3nc(OCC(=O)N4CCOCC4)ccc3c2)cc1,smiles_found,CHEMBL612558,ADMET,CHEMBL5147696,CHEMBL5143671,2022,CL,=,50.0,mL.min-1.kg-1,,,A,Metabolic stability in human liver microsomes assessed as unbound intrinsic clearance at 0.5 uM measured upto 30 mins in the presence of NADPH by LC-MS/MS analysis,metabolic stability in human liver microsomes assessed as unbound intrinsic clearance at 0.5 um measured upto 30 mins in the presence of nadph by lc-ms/ms analysis | | admet | ml.min-1.kg-1,chembl_hlm_unbound
24849951,CHEMBL5208962,N#Cc1ccc(Oc2ccc3nc(OCC(=O)N4CCNCC4)ccc3c2)cc1,smiles_found,CHEMBL612558,ADMET,CHEMBL5147696,CHEMBL5143671,2022,CL,=,50.0,mL.min-1.kg-1,,,A,Metabolic stability in human liver microsomes assessed as unbound intrinsic clearance at 0.5 uM measured upto 30 mins in the presence of NADPH by LC-MS/MS analysis,metabolic stability in human liver microsomes assessed as unbound intrinsic clearance at 0.5 um measured upto 30 mins in the presence of nadph by lc-ms/ms analysis | | admet | ml.min-1.kg-1,chembl_hlm_unbound
24849952,CHEMBL5178152,CN1CCN(C(=O)COc2ccc3cc(Oc4ccc(C#N)cc4)ccc3n2)CC1,smiles_found,CHEMBL612558,ADMET,CHEMBL5147696,CHEMBL5143671,2022,CL,=,133.33,mL.min-1.kg-1,,,A,Metabolic stability in human liver microsomes assessed as unbound intrinsic clearance at 0.5 uM measured upto 30 mins in the presence of NADPH by LC-MS/MS analysis,metabolic stability in human liver microsomes assessed as unbound intrinsic clearance at 0.5 um measured upto 30 mins in the presence of nadph by lc-ms/ms analysis | | admet | ml.min-1.kg-1,chembl_hlm_unbound
24849954,CHEMBL5186539,N#Cc1ccc(Oc2ccc3nc(OCC(=O)NCC(N)=O)ccc3c2)cc1,smiles_found,CHEMBL612558,ADMET,CHEMBL5147696,CHEMBL5143671,2022,CL,=,33.33,mL.min-1.kg-1,,,A,Metabolic stability in human liver microsomes assessed as unbound intrinsic clearance at 0.5 uM measured upto 30 mins in the presence of NADPH by LC-MS/MS analysis,metabolic stability in human liver microsomes assessed as unbound intrinsic clearance at 0.5 um measured upto 30 mins in the presence of nadph by lc-ms/ms analysis | | admet | ml.min-1.kg-1,chembl_hlm_unbound
24849955,CHEMBL5197085,O=C(COc1ccc2cc(Oc3ccccn3)ccc2n1)N1CCCCC1,smiles_found,CHEMBL612558,ADMET,CHEMBL5147696,CHEMBL5143671,2022,CL,=,100.0,mL.min-1.kg-1,,,A,Metabolic stability in human liver microsomes assessed as unbound intrinsic clearance at 0.5 uM measured upto 30 mins in the presence of NADPH by LC-MS/MS analysis,metabolic stability in human liver microsomes assessed as unbound intrinsic clearance at 0.5 um measured upto 30 mins in the presence of nadph by lc-ms/ms analysis | | admet | ml.min-1.kg-1,chembl_hlm_unbound
24849956,CHEMBL5179783,O=C(COc1ccc2cc(Oc3ccccn3)ccc2n1)N1CCNCC1,smiles_found,CHEMBL612558,ADMET,CHEMBL5147696,CHEMBL5143671,2022,CL,=,183.33,mL.min-1.kg-1,,,A,Metabolic stability in human liver microsomes assessed as unbound intrinsic clearance at 0.5 uM measured upto 30 mins in the presence of NADPH by LC-MS/MS analysis,metabolic stability in human liver microsomes assessed as unbound intrinsic clearance at 0.5 um measured upto 30 mins in the presence of nadph by lc-ms/ms analysis | | admet | ml.min-1.kg-1,chembl_hlm_unbound
24849958,CHEMBL5195306,O=C1CN(C(=O)COc2ccc3cc(Oc4ccccn4)ccc3n2)CCN1,smiles_found,CHEMBL612558,ADMET,CHEMBL5147696,CHEMBL5143671,2022,CL,=,65.0,mL.min-1.kg-1,,,A,Metabolic stability in human liver microsomes assessed as unbound intrinsic clearance at 0.5 uM measured upto 30 mins in the presence of NADPH by LC-MS/MS analysis,metabolic stability in human liver microsomes assessed as unbound intrinsic clearance at 0.5 um measured upto 30 mins in the presence of nadph by lc-ms/ms analysis | | admet | ml.min-1.kg-1,chembl_hlm_unbound
24849959,CHEMBL5174656,NC(=O)CNC(=O)COc1ccc2cc(Oc3ccccn3)ccc2n1,smiles_found,CHEMBL612558,ADMET,CHEMBL5147696,CHEMBL5143671,2022,CL,=,33.33,mL.min-1.kg-1,,,A,Metabolic stability in human liver microsomes assessed as unbound intrinsic clearance at 0.5 uM measured upto 30 mins in the presence of NADPH by LC-MS/MS analysis,metabolic stability in human liver microsomes assessed as unbound intrinsic clearance at 0.5 um measured upto 30 mins in the presence of nadph by lc-ms/ms analysis | | admet | ml.min-1.kg-1,chembl_hlm_unbound
24849960,CHEMBL5180334,O=C(COc1ccc2cc(Oc3ccc(C(F)(F)F)cn3)ccc2n1)N1CCCCC1,smiles_found,CHEMBL612558,ADMET,CHEMBL5147696,CHEMBL5143671,2022,CL,=,233.33,mL.min-1.kg-1,,,A,Metabolic stability in human liver microsomes assessed as unbound intrinsic clearance at 0.5 uM measured upto 30 mins in the presence of NADPH by LC-MS/MS analysis,metabolic stability in human liver microsomes assessed as unbound intrinsic clearance at 0.5 um measured upto 30 mins in the presence of nadph by lc-ms/ms analysis | | admet | ml.min-1.kg-1,chembl_hlm_unbound
24849962,CHEMBL5197315,CN1CCN(C(=O)COc2ccc3cc(Oc4ccc(C(F)(F)F)cn4)ccc3n2)CC1,smiles_found,CHEMBL612558,ADMET,CHEMBL5147696,CHEMBL5143671,2022,CL,=,100.0,mL.min-1.kg-1,,,A,Metabolic stability in human liver microsomes assessed as unbound intrinsic clearance at 0.5 uM measured upto 30 mins in the presence of NADPH by LC-MS/MS analysis,metabolic stability in human liver microsomes assessed as unbound intrinsic clearance at 0.5 um measured upto 30 mins in the presence of nadph by lc-ms/ms analysis | | admet | ml.min-1.kg-1,chembl_hlm_unbound
25523739,CHEMBL5415434,COc1ccc(-c2cc(C(=O)O)nc3c2c(C)nn3-c2ccccc2)cc1,smiles_found,CHEMBL612558,ADMET,CHEMBL5338165,CHEMBL5335845,2024,CL,=,173.33,mL.min-1.kg-1,,,A,Metabolic stability in human liver microsomes assessed as unbound intrinsic clearance at 1 uM incubated for 30 mins by LC-MS/MS analysis,metabolic stability in human liver microsomes assessed as unbound intrinsic clearance at 1 um incubated for 30 mins by lc-ms/ms analysis | | admet | ml.min-1.kg-1,chembl_hlm_unbound
25670163,CHEMBL4747331,COC(=O)c1ccc([C@H]2c3[nH]c4ccccc4c3C[C@H](C(=O)OC)N2C(=O)CCl)cc1,smiles_found,CHEMBL612558,ADMET,CHEMBL5376062,CHEMBL5375942,2023,CL,=,195.0,mL.min-1.kg-1,,,A,Metabolic stability in human liver microsomes assessed as unbound intrinsic clearance,metabolic stability in human liver microsomes assessed as unbound intrinsic clearance | | admet | ml.min-1.kg-1,chembl_hlm_unbound
25670164,CHEMBL5419048,COC(=O)[C@H]1Cc2c([nH]c3ccccc23)[C@H](c2ccccc2)N1C(=O)CCl,smiles_found,CHEMBL612558,ADMET,CHEMBL5376062,CHEMBL5375942,2023,CL,=,146.67,mL.min-1.kg-1,,,A,Metabolic stability in human liver microsomes assessed as unbound intrinsic clearance,metabolic stability in human liver microsomes assessed as unbound intrinsic clearance | | admet | ml.min-1.kg-1,chembl_hlm_unbound
25670165,CHEMBL5405844,COC(=O)[C@H]1Cc2c([nH]c3ccccc23)[C@H](c2ccccc2)N1C(C)=O,smiles_found,CHEMBL612558,ADMET,CHEMBL5376062,CHEMBL5375942,2023,CL,=,183.33,mL.min-1.kg-1,,,A,Metabolic stability in human liver microsomes assessed as unbound intrinsic clearance,metabolic stability in human liver microsomes assessed as unbound intrinsic clearance | | admet | ml.min-1.kg-1,chembl_hlm_unbound
25670166,CHEMBL5397628,C=CC(=O)N1[C@@H](c2ccccc2)c2[nH]c3ccccc3c2C[C@@H]1C(=O)OC,smiles_found,CHEMBL612558,ADMET,CHEMBL5376062,CHEMBL5375942,2023,CL,=,76.67,mL.min-1.kg-1,,,A,Metabolic stability in human liver microsomes assessed as unbound intrinsic clearance,metabolic stability in human liver microsomes assessed as unbound intrinsic clearance | | admet | ml.min-1.kg-1,chembl_hlm_unbound
25670167,CHEMBL5431639,CC(C)OC(=O)[C@H]1Cc2c([nH]c3ccccc23)[C@H](c2ccccc2)N1C(=O)CCl,smiles_found,CHEMBL612558,ADMET,CHEMBL5376062,CHEMBL5375942,2023,CL,=,505.0,mL.min-1.kg-1,,,A,Metabolic stability in human liver microsomes assessed as unbound intrinsic clearance,metabolic stability in human liver microsomes assessed as unbound intrinsic clearance | | admet | ml.min-1.kg-1,chembl_hlm_unbound
25670168,CHEMBL5438031,CN(C)C(=O)[C@H]1Cc2c([nH]c3ccccc23)[C@H](c2ccccc2)N1C(=O)CCl,smiles_found,CHEMBL612558,ADMET,CHEMBL5376062,CHEMBL5375942,2023,CL,=,65.0,mL.min-1.kg-1,,,A,Metabolic stability in human liver microsomes assessed as unbound intrinsic clearance,metabolic stability in human liver microsomes assessed as unbound intrinsic clearance | | admet | ml.min-1.kg-1,chembl_hlm_unbound
25670169,CHEMBL5435373,O=C([C@H]1Cc2c([nH]c3ccccc23)[C@H](c2ccccc2)N1C(=O)CCl)N1CCCC1,smiles_found,CHEMBL612558,ADMET,CHEMBL5376062,CHEMBL5375942,2023,CL,=,291.67,mL.min-1.kg-1,,,A,Metabolic stability in human liver microsomes assessed as unbound intrinsic clearance,metabolic stability in human liver microsomes assessed as unbound intrinsic clearance | | admet | ml.min-1.kg-1,chembl_hlm_unbound
25670170,CHEMBL5397119,Cc1noc([C@H]2Cc3c([nH]c4ccccc34)[C@H](c3ccccc3)N2C(=O)CCl)n1,smiles_found,CHEMBL612558,ADMET,CHEMBL5376062,CHEMBL5375942,2023,CL,=,118.33,mL.min-1.kg-1,,,A,Metabolic stability in human liver microsomes assessed as unbound intrinsic clearance,metabolic stability in human liver microsomes assessed as unbound intrinsic clearance | | admet | ml.min-1.kg-1,chembl_hlm_unbound
25670171,CHEMBL5430483,COC(=O)[C@H]1Cc2c([nH]c3ccccc23)[C@H](c2ccc(OC)cc2)N1C(=O)CCl,smiles_found,CHEMBL612558,ADMET,CHEMBL5376062,CHEMBL5375942,2023,CL,=,375.0,mL.min-1.kg-1,,,A,Metabolic stability in human liver microsomes assessed as unbound intrinsic clearance,metabolic stability in human liver microsomes assessed as unbound intrinsic clearance | | admet | ml.min-1.kg-1,chembl_hlm_unbound
25670172,CHEMBL5423278,COC(=O)[C@H]1Cc2c([nH]c3ccccc23)[C@H](c2ccc(OC(F)(F)F)cc2)N1C(=O)CCl,smiles_found,CHEMBL612558,ADMET,CHEMBL5376062,CHEMBL5375942,2023,CL,=,276.67,mL.min-1.kg-1,,,A,Metabolic stability in human liver microsomes assessed as unbound intrinsic clearance,metabolic stability in human liver microsomes assessed as unbound intrinsic clearance | | admet | ml.min-1.kg-1,chembl_hlm_unbound
25670173,CHEMBL5440808,COC(=O)[C@H]1Cc2c([nH]c3ccccc23)[C@H](c2ccc(C(F)(F)F)cc2)N1C(=O)CCl,smiles_found,CHEMBL612558,ADMET,CHEMBL5376062,CHEMBL5375942,2023,CL,=,1418.33,mL.min-1.kg-1,,,A,Metabolic stability in human liver microsomes assessed as unbound intrinsic clearance,metabolic stability in human liver microsomes assessed as unbound intrinsic clearance | | admet | ml.min-1.kg-1,chembl_hlm_unbound
25670174,CHEMBL5401442,COC(=O)[C@H]1Cc2c([nH]c3ccccc23)[C@H](c2ccc(C(F)(F)F)nc2)N1C(=O)CCl,smiles_found,CHEMBL612558,ADMET,CHEMBL5376062,CHEMBL5375942,2023,CL,=,146.67,mL.min-1.kg-1,,,A,Metabolic stability in human liver microsomes assessed as unbound intrinsic clearance,metabolic stability in human liver microsomes assessed as unbound intrinsic clearance | | admet | ml.min-1.kg-1,chembl_hlm_unbound
25670175,CHEMBL5396945,COC(=O)[C@H]1Cc2c([nH]c3ccccc23)[C@H](c2ccc(F)cc2F)N1C(=O)CCl,smiles_found,CHEMBL612558,ADMET,CHEMBL5376062,CHEMBL5375942,2023,CL,=,55.0,mL.min-1.kg-1,,,A,Metabolic stability in human liver microsomes assessed as unbound intrinsic clearance,metabolic stability in human liver microsomes assessed as unbound intrinsic clearance | | admet | ml.min-1.kg-1,chembl_hlm_unbound
25670176,CHEMBL5429721,COC(=O)[C@H]1Cc2c([nH]c3ccccc23)[C@H](c2ccc(F)cc2Cl)N1C(=O)CCl,smiles_found,CHEMBL612558,ADMET,CHEMBL5376062,CHEMBL5375942,2023,CL,=,131.67,mL.min-1.kg-1,,,A,Metabolic stability in human liver microsomes assessed as unbound intrinsic clearance,metabolic stability in human liver microsomes assessed as unbound intrinsic clearance | | admet | ml.min-1.kg-1,chembl_hlm_unbound
25670177,CHEMBL5440171,COC(=O)[C@H]1Cc2c([nH]c3ccccc23)[C@H](c2ccc(F)cc2C(F)(F)F)N1C(=O)CCl,smiles_found,CHEMBL612558,ADMET,CHEMBL5376062,CHEMBL5375942,2023,CL,=,266.67,mL.min-1.kg-1,,,A,Metabolic stability in human liver microsomes assessed as unbound intrinsic clearance,metabolic stability in human liver microsomes assessed as unbound intrinsic clearance | | admet | ml.min-1.kg-1,chembl_hlm_unbound
25670178,CHEMBL5428657,COC(=O)[C@H]1Cc2c([nH]c3ccccc23)[C@H](c2ccc(S(C)(=O)=O)cc2)N1C(=O)CCl,smiles_found,CHEMBL612558,ADMET,CHEMBL5376062,CHEMBL5375942,2023,CL,=,68.33,mL.min-1.kg-1,,,A,Metabolic stability in human liver microsomes assessed as unbound intrinsic clearance,metabolic stability in human liver microsomes assessed as unbound intrinsic clearance | | admet | ml.min-1.kg-1,chembl_hlm_unbound
25670179,CHEMBL5402363,COC(=O)[C@H]1Cc2c([nH]c3ccccc23)[C@H](c2cccc(S(C)(=O)=O)c2)N1C(=O)CCl,smiles_found,CHEMBL612558,ADMET,CHEMBL5376062,CHEMBL5375942,2023,CL,=,45.0,mL.min-1.kg-1,,,A,Metabolic stability in human liver microsomes assessed as unbound intrinsic clearance,metabolic stability in human liver microsomes assessed as unbound intrinsic clearance | | admet | ml.min-1.kg-1,chembl_hlm_unbound
25670180,CHEMBL5417581,COC(=O)[C@H]1Cc2c([nH]c3ccccc23)[C@H](c2ccc(S(C)(=O)=O)nc2)N1C(=O)CCl,smiles_found,CHEMBL612558,ADMET,CHEMBL5376062,CHEMBL5375942,2023,CL,=,28.33,mL.min-1.kg-1,,,A,Metabolic stability in human liver microsomes assessed as unbound intrinsic clearance,metabolic stability in human liver microsomes assessed as unbound intrinsic clearance | | admet | ml.min-1.kg-1,chembl_hlm_unbound
25670181,CHEMBL5433972,COC(=O)[C@H]1Cc2c([nH]c3ccccc23)[C@H](c2ccc(S(C)(=O)=O)cn2)N1C(=O)CCl,smiles_found,CHEMBL612558,ADMET,CHEMBL5376062,CHEMBL5375942,2023,CL,=,35.0,mL.min-1.kg-1,,,A,Metabolic stability in human liver microsomes assessed as unbound intrinsic clearance,metabolic stability in human liver microsomes assessed as unbound intrinsic clearance | | admet | ml.min-1.kg-1,chembl_hlm_unbound
25670182,CHEMBL5435429,Cc1noc([C@H]2Cc3c([nH]c4ccccc34)[C@H](c3ccc(S(C)(=O)=O)cc3)N2C(=O)CCl)n1,smiles_found,CHEMBL612558,ADMET,CHEMBL5376062,CHEMBL5375942,2023,CL,=,31.67,mL.min-1.kg-1,,,A,Metabolic stability in human liver microsomes assessed as unbound intrinsic clearance,metabolic stability in human liver microsomes assessed as unbound intrinsic clearance | | admet | ml.min-1.kg-1,chembl_hlm_unbound
25670183,CHEMBL5415018,COC(=O)[C@H]1Cc2c([nH]c3ccccc23)[C@H](Cc2ccccc2)N1C(=O)CCl,smiles_found,CHEMBL612558,ADMET,CHEMBL5376062,CHEMBL5375942,2023,CL,=,476.67,mL.min-1.kg-1,,,A,Metabolic stability in human liver microsomes assessed as unbound intrinsic clearance,metabolic stability in human liver microsomes assessed as unbound intrinsic clearance | | admet | ml.min-1.kg-1,chembl_hlm_unbound
25670184,CHEMBL5408816,COC(=O)[C@H]1Cc2c([nH]c3ccccc23)[C@H](C2CCOCC2)N1C(=O)CCl,smiles_found,CHEMBL612558,ADMET,CHEMBL5376062,CHEMBL5375942,2023,CL,=,33.33,mL.min-1.kg-1,,,A,Metabolic stability in human liver microsomes assessed as unbound intrinsic clearance,metabolic stability in human liver microsomes assessed as unbound intrinsic clearance | | admet | ml.min-1.kg-1,chembl_hlm_unbound
25867913,CHEMBL5562518,Cc1cc(C#N)ncc1Oc1cc(Nc2ccc(C(=O)N3CCOCC3)cn2)c2ncn(C)c2n1,smiles_found,CHEMBL612558,ADMET,CHEMBL5511809,CHEMBL5506063,2024,CL,=,20.0,mL.min-1.kg-1,,,A,Intrinsic unbound clearance in human liver microsomes,intrinsic unbound clearance in human liver microsomes | | admet | ml.min-1.kg-1,chembl_hlm_unbound
25867914,CHEMBL5517734,Cc1cc(C#N)ncc1Oc1cc(Nc2ccc(C(=O)N3CCN(C)CC3)cn2)c2ncn(C)c2n1,smiles_found,CHEMBL612558,ADMET,CHEMBL5511809,CHEMBL5506063,2024,CL,=,45.0,mL.min-1.kg-1,,,A,Intrinsic unbound clearance in human liver microsomes,intrinsic unbound clearance in human liver microsomes | | admet | ml.min-1.kg-1,chembl_hlm_unbound
25867915,CHEMBL5558196,Cc1cc(C#N)ncc1Oc1cc(Nc2ccc(N3CCOCC3)nn2)c2ncn(C)c2n1,smiles_found,CHEMBL612558,ADMET,CHEMBL5511809,CHEMBL5506063,2024,CL,=,30.0,mL.min-1.kg-1,,,A,Intrinsic unbound clearance in human liver microsomes,intrinsic unbound clearance in human liver microsomes | | admet | ml.min-1.kg-1,chembl_hlm_unbound
25867916,CHEMBL5556514,Cc1cc(C#N)ncc1Oc1cc(Nc2ccc(N3CCN(C)CC3)nn2)c2ncn(C)c2n1,smiles_found,CHEMBL612558,ADMET,CHEMBL5511809,CHEMBL5506063,2024,CL,=,31.67,mL.min-1.kg-1,,,A,Intrinsic unbound clearance in human liver microsomes,intrinsic unbound clearance in human liver microsomes | | admet | ml.min-1.kg-1,chembl_hlm_unbound
25900402,CHEMBL5565308,COc1cc(F)c(-c2ncc(C(=O)O)s2)cc1C(=O)N[C@H]1[C@@H](C(=O)Nc2cccc(S(=O)(=O)C(F)(F)F)c2)[C@@H]2C=C[C@H]1C2,smiles_found,CHEMBL612558,ADMET,CHEMBL5522434,CHEMBL5518235,2024,CL,=,65.0,mL.min-1.g-1,,,A,Metabolic stability in human liver microsomes assessed as unbound intrinsic clearance at 1 uM incubated for 30 mins in presence of NADPH by LC-MS/MS analysis,metabolic stability in human liver microsomes assessed as unbound intrinsic clearance at 1 um incubated for 30 mins in presence of nadph by lc-ms/ms analysis | | admet | ml.min-1.g-1,chembl_hlm_unbound
25900403,CHEMBL5560625,COc1cc(F)c(-c2ccc(C(=O)O)cc2)cc1C(=O)N[C@H]1[C@@H](C(=O)Nc2cccc(S(=O)(=O)C(F)(F)F)c2)[C@@H]2C=C[C@H]1C2,smiles_found,CHEMBL612558,ADMET,CHEMBL5522434,CHEMBL5518235,2024,CL,=,121.0,mL.min-1.g-1,,,A,Metabolic stability in human liver microsomes assessed as unbound intrinsic clearance at 1 uM incubated for 30 mins in presence of NADPH by LC-MS/MS analysis,metabolic stability in human liver microsomes assessed as unbound intrinsic clearance at 1 um incubated for 30 mins in presence of nadph by lc-ms/ms analysis | | admet | ml.min-1.g-1,chembl_hlm_unbound
25900404,CHEMBL5560625,COc1cc(F)c(-c2ccc(C(=O)O)cc2)cc1C(=O)N[C@H]1[C@@H](C(=O)Nc2cccc(S(=O)(=O)C(F)(F)F)c2)[C@@H]2C=C[C@H]1C2,smiles_found,CHEMBL612558,ADMET,CHEMBL5522434,CHEMBL5518235,2024,CL,=,100.0,mL.min-1.g-1,,,A,Metabolic stability in human liver microsomes assessed as unbound intrinsic clearance at 1 uM incubated for 30 mins in presence of NADPH by LC-MS/MS analysis,metabolic stability in human liver microsomes assessed as unbound intrinsic clearance at 1 um incubated for 30 mins in presence of nadph by lc-ms/ms analysis | | admet | ml.min-1.g-1,chembl_hlm_unbound
25900405,CHEMBL5555869,COc1cc(F)c(-c2ccc(C(=O)O)cc2)cc1C(=O)N[C@@H]1[C@H](C(=O)Nc2cccc(S(=O)(=O)C(F)(F)F)c2)[C@H]2C=C[C@@H]1C2,smiles_found,CHEMBL612558,ADMET,CHEMBL5522434,CHEMBL5518235,2024,CL,=,150.0,mL.min-1.g-1,,,A,Metabolic stability in human liver microsomes assessed as unbound intrinsic clearance at 1 uM incubated for 30 mins in presence of NADPH by LC-MS/MS analysis,metabolic stability in human liver microsomes assessed as unbound intrinsic clearance at 1 um incubated for 30 mins in presence of nadph by lc-ms/ms analysis | | admet | ml.min-1.g-1,chembl_hlm_unbound
25900407,CHEMBL5560915,COc1cc(F)c(-c2ccc(C(=O)O)cc2)cc1C(=O)N[C@@H]1[C@H]2CC[C@H](C2)[C@@H]1C(=O)Nc1cccc(S(=O)(=O)C(F)(F)F)c1,smiles_found,CHEMBL612558,ADMET,CHEMBL5522434,CHEMBL5518235,2024,CL,=,314.0,mL.min-1.g-1,,,A,Metabolic stability in human liver microsomes assessed as unbound intrinsic clearance at 1 uM incubated for 30 mins in presence of NADPH by LC-MS/MS analysis,metabolic stability in human liver microsomes assessed as unbound intrinsic clearance at 1 um incubated for 30 mins in presence of nadph by lc-ms/ms analysis | | admet | ml.min-1.g-1,chembl_hlm_unbound
25900408,CHEMBL5561295,COc1cc(F)c(-c2ccc(CC(=O)O)cc2)cc1C(=O)N[C@H]1[C@@H](C(=O)Nc2cccc(S(=O)(=O)C(F)(F)F)c2)[C@@H]2C=C[C@H]1C2,smiles_found,CHEMBL612558,ADMET,CHEMBL5522434,CHEMBL5518235,2024,CL,=,111.0,mL.min-1.g-1,,,A,Metabolic stability in human liver microsomes assessed as unbound intrinsic clearance at 1 uM incubated for 30 mins in presence of NADPH by LC-MS/MS analysis,metabolic stability in human liver microsomes assessed as unbound intrinsic clearance at 1 um incubated for 30 mins in presence of nadph by lc-ms/ms analysis | | admet | ml.min-1.g-1,chembl_hlm_unbound
