activity_id,molecule_chembl_id,smiles,structure_status,target_chembl_id,target_name,assay_chembl_id,document_chembl_id,data_year,standard_type,standard_relation,standard_value,standard_units,data_validity_comment,activity_comment,assay_type,assay_description,classification_text,classification_bucket
489476,CHEMBL341089,O=C(N[C@H]1c2ccccc2OC[C@H]1O)[C@H](Cc1cccnc1)C[C@H](O)CN1CCN(Cc2ccn(-c3ccccc3)c2)C[C@H]1C(=O)NCC(F)(F)F,smiles_found,CHEMBL612558,ADMET,CHEMBL618995,CHEMBL1146635,2003,CL,=,332.0,mL.min-1.kg-1,,,A,Plasma clearance in human liver microsomes,plasma clearance in human liver microsomes | | admet | ml.min-1.kg-1,chembl_hlm_unknown
18731920,CHEMBL4294024,COc1ccc([C@H](C)NC(=O)N(C)C2CCN(C3CCc4cc(N)ccc43)CC2)c(Cl)c1Cl,smiles_found,CHEMBL612558,ADMET,CHEMBL4260362,CHEMBL4257564,2018,CL,=,47.1,mL.min-1.g-1,,,A,Clearance in human liver microsomes at 0.625 uM preincubated for 5 mins followed by NADPH addition and measured after 60 mins by LC-MS/MS analysis,clearance in human liver microsomes at 0.625 um preincubated for 5 mins followed by nadph addition and measured after 60 mins by lc-ms/ms analysis | | admet | ml.min-1.g-1,chembl_hlm_unknown
18731921,CHEMBL4291718,COc1ccc([C@H](C)NC(=O)N(C)C2CCN(C3CCc4cc(-n5nccn5)ccc43)CC2)c(Cl)c1Cl,smiles_found,CHEMBL612558,ADMET,CHEMBL4260362,CHEMBL4257564,2018,CL,=,79.8,mL.min-1.g-1,,,A,Clearance in human liver microsomes at 0.625 uM preincubated for 5 mins followed by NADPH addition and measured after 60 mins by LC-MS/MS analysis,clearance in human liver microsomes at 0.625 um preincubated for 5 mins followed by nadph addition and measured after 60 mins by lc-ms/ms analysis | | admet | ml.min-1.g-1,chembl_hlm_unknown
18731927,CHEMBL4281310,Cc1cc(-c2ccc3c(c2)CC[C@H]3N2CCC(N(C)C(=O)N[C@@H](C)c3ccc(C#CC4CC4)c(Cl)c3Cl)CC2)ncn1,smiles_found,CHEMBL612558,ADMET,CHEMBL4260362,CHEMBL4257564,2018,CL,=,74.7,mL.min-1.g-1,,,A,Clearance in human liver microsomes at 0.625 uM preincubated for 5 mins followed by NADPH addition and measured after 60 mins by LC-MS/MS analysis,clearance in human liver microsomes at 0.625 um preincubated for 5 mins followed by nadph addition and measured after 60 mins by lc-ms/ms analysis | | admet | ml.min-1.g-1,chembl_hlm_unknown
18738831,CHEMBL4280459,CC(c1nc2cnc(N3CCC[C@@H](C(=O)N4CCCC4)C3)nc2[nH]1)n1cc(Cl)cn1,smiles_found,CHEMBL612545,Unchecked,CHEMBL4261856,CHEMBL4261487,2017,CL,=,15.2,mL.min-1.g-1,,,A,Drug metabolism in human liver microsomes assessed as UGT-mediated glucuronidation by measuring clearance rate,drug metabolism in human liver microsomes assessed as ugt-mediated glucuronidation by measuring clearance rate | | unchecked | ml.min-1.g-1,chembl_hlm_unknown
18738832,CHEMBL4280459,CC(c1nc2cnc(N3CCC[C@@H](C(=O)N4CCCC4)C3)nc2[nH]1)n1cc(Cl)cn1,smiles_found,CHEMBL612545,Unchecked,CHEMBL4261856,CHEMBL4261487,2017,CL,=,20.3,mL.min-1.g-1,,,A,Drug metabolism in human liver microsomes assessed as UGT-mediated glucuronidation by measuring clearance rate,drug metabolism in human liver microsomes assessed as ugt-mediated glucuronidation by measuring clearance rate | | unchecked | ml.min-1.g-1,chembl_hlm_unknown
18738833,CHEMBL4108600,C[C@H](c1nc2ccc(N3CCC[C@@H](C(=O)N4CCCC4)C3)nc2[nH]1)n1cc(Cl)cn1,smiles_found,CHEMBL612545,Unchecked,CHEMBL4261856,CHEMBL4261487,2017,CL,=,7.6,mL.min-1.g-1,,,A,Drug metabolism in human liver microsomes assessed as UGT-mediated glucuronidation by measuring clearance rate,drug metabolism in human liver microsomes assessed as ugt-mediated glucuronidation by measuring clearance rate | | unchecked | ml.min-1.g-1,chembl_hlm_unknown
18738834,CHEMBL3893203,C[C@@H](c1nc2ccc(N3CCC[C@@H](C(=O)N4CCCC4)C3)nc2[nH]1)n1cc(Cl)cn1,smiles_found,CHEMBL612545,Unchecked,CHEMBL4261856,CHEMBL4261487,2017,CL,=,10.8,mL.min-1.g-1,,,A,Drug metabolism in human liver microsomes assessed as UGT-mediated glucuronidation by measuring clearance rate,drug metabolism in human liver microsomes assessed as ugt-mediated glucuronidation by measuring clearance rate | | unchecked | ml.min-1.g-1,chembl_hlm_unknown
18738837,CHEMBL4280459,CC(c1nc2cnc(N3CCC[C@@H](C(=O)N4CCCC4)C3)nc2[nH]1)n1cc(Cl)cn1,smiles_found,CHEMBL340,Cytochrome P450 3A4,CHEMBL4261857,CHEMBL4261487,2017,CL,=,21.5,mL.min-1.g-1,,,A,Drug metabolism in human liver microsomes assessed as CYP3A4-mediated oxidative metabolism by measuring clearance rate,drug metabolism in human liver microsomes assessed as cyp3a4-mediated oxidative metabolism by measuring clearance rate | | cytochrome p450 3a4 | ml.min-1.g-1,chembl_hlm_unknown
18738838,CHEMBL4280459,CC(c1nc2cnc(N3CCC[C@@H](C(=O)N4CCCC4)C3)nc2[nH]1)n1cc(Cl)cn1,smiles_found,CHEMBL340,Cytochrome P450 3A4,CHEMBL4261857,CHEMBL4261487,2017,CL,=,23.5,mL.min-1.g-1,,,A,Drug metabolism in human liver microsomes assessed as CYP3A4-mediated oxidative metabolism by measuring clearance rate,drug metabolism in human liver microsomes assessed as cyp3a4-mediated oxidative metabolism by measuring clearance rate | | cytochrome p450 3a4 | ml.min-1.g-1,chembl_hlm_unknown
18738839,CHEMBL4108600,C[C@H](c1nc2ccc(N3CCC[C@@H](C(=O)N4CCCC4)C3)nc2[nH]1)n1cc(Cl)cn1,smiles_found,CHEMBL340,Cytochrome P450 3A4,CHEMBL4261857,CHEMBL4261487,2017,CL,=,26.0,mL.min-1.g-1,,,A,Drug metabolism in human liver microsomes assessed as CYP3A4-mediated oxidative metabolism by measuring clearance rate,drug metabolism in human liver microsomes assessed as cyp3a4-mediated oxidative metabolism by measuring clearance rate | | cytochrome p450 3a4 | ml.min-1.g-1,chembl_hlm_unknown
18738840,CHEMBL3893203,C[C@@H](c1nc2ccc(N3CCC[C@@H](C(=O)N4CCCC4)C3)nc2[nH]1)n1cc(Cl)cn1,smiles_found,CHEMBL340,Cytochrome P450 3A4,CHEMBL4261857,CHEMBL4261487,2017,CL,=,27.5,mL.min-1.g-1,,,A,Drug metabolism in human liver microsomes assessed as CYP3A4-mediated oxidative metabolism by measuring clearance rate,drug metabolism in human liver microsomes assessed as cyp3a4-mediated oxidative metabolism by measuring clearance rate | | cytochrome p450 3a4 | ml.min-1.g-1,chembl_hlm_unknown
18738841,CHEMBL4115123,CC(C)(c1nc2ccc(N3CCC[C@@H](C(=O)N4CCCC4)C3)nc2[nH]1)n1cc(Cl)cn1,smiles_found,CHEMBL340,Cytochrome P450 3A4,CHEMBL4261857,CHEMBL4261487,2017,CL,=,35.4,mL.min-1.g-1,,,A,Drug metabolism in human liver microsomes assessed as CYP3A4-mediated oxidative metabolism by measuring clearance rate,drug metabolism in human liver microsomes assessed as cyp3a4-mediated oxidative metabolism by measuring clearance rate | | cytochrome p450 3a4 | ml.min-1.g-1,chembl_hlm_unknown
18738842,CHEMBL4278523,CS(=O)(=O)O.O=C([C@@H]1CCCN(c2ccc3nc(C4(n5cc(Cl)cn5)CC4)[nH]c3n2)C1)N1CCCC1,smiles_found,CHEMBL340,Cytochrome P450 3A4,CHEMBL4261857,CHEMBL4261487,2017,CL,=,23.7,mL.min-1.g-1,,,A,Drug metabolism in human liver microsomes assessed as CYP3A4-mediated oxidative metabolism by measuring clearance rate,drug metabolism in human liver microsomes assessed as cyp3a4-mediated oxidative metabolism by measuring clearance rate | | cytochrome p450 3a4 | ml.min-1.g-1,chembl_hlm_unknown
18756889,CHEMBL4282082,CCn1c(=O)n(Cc2cnn(C)c2)c(=O)c2cc(S(=O)(=O)NC3(C)CC3)ccc21,smiles_found,CHEMBL612558,ADMET,CHEMBL4265330,CHEMBL4261639,2018,CL,=,35.0,mL.min-1.g-1,,,A,Clearance in human liver microsomes,clearance in human liver microsomes | | admet | ml.min-1.g-1,chembl_hlm_unknown
18756890,CHEMBL4289269,C#CCn1c(=O)n(Cc2cnn(C)c2)c(=O)c2cc(S(=O)(=O)NC3(C)CC3)ccc21,smiles_found,CHEMBL612558,ADMET,CHEMBL4265330,CHEMBL4261639,2018,CL,=,42.0,mL.min-1.g-1,,,A,Clearance in human liver microsomes,clearance in human liver microsomes | | admet | ml.min-1.g-1,chembl_hlm_unknown
18756891,CHEMBL4278621,Cn1cc(Cn2c(=O)c3cc(S(=O)(=O)NC4(C)CC4)ccc3n(CC3CC3)c2=O)cn1,smiles_found,CHEMBL612558,ADMET,CHEMBL4265330,CHEMBL4261639,2018,CL,=,81.0,mL.min-1.g-1,,,A,Clearance in human liver microsomes,clearance in human liver microsomes | | admet | ml.min-1.g-1,chembl_hlm_unknown
18756892,CHEMBL4285867,Cn1cc(Cn2c(=O)c3cc(S(=O)(=O)NC4(C)CC4)ccc3n(CC3COC3)c2=O)cn1,smiles_found,CHEMBL612558,ADMET,CHEMBL4265330,CHEMBL4261639,2018,CL,=,9.2,mL.min-1.g-1,,,A,Clearance in human liver microsomes,clearance in human liver microsomes | | admet | ml.min-1.g-1,chembl_hlm_unknown
18756893,CHEMBL4293745,Cc1cc(Cn2c(=O)n(Cc3cnn(C)c3)c(=O)c3cc(S(=O)(=O)NC4(C)CC4)ccc32)n(C)n1,smiles_found,CHEMBL612558,ADMET,CHEMBL4265330,CHEMBL4261639,2018,CL,=,34.0,mL.min-1.g-1,,,A,Clearance in human liver microsomes,clearance in human liver microsomes | | admet | ml.min-1.g-1,chembl_hlm_unknown
18756894,CHEMBL4282478,Cc1nc(C)c(Cn2c(=O)n(Cc3cnn(C)c3)c(=O)c3cc(S(=O)(=O)NC4(C)CC4)ccc32)s1,smiles_found,CHEMBL612558,ADMET,CHEMBL4265330,CHEMBL4261639,2018,CL,=,97.0,mL.min-1.g-1,,,A,Clearance in human liver microsomes,clearance in human liver microsomes | | admet | ml.min-1.g-1,chembl_hlm_unknown
18756895,CHEMBL4290350,C#CCn1c(=O)n(Cc2cnc(C)s2)c(=O)c2cc(S(=O)(=O)NC3(C)CC3)ccc21,smiles_found,CHEMBL612558,ADMET,CHEMBL4265330,CHEMBL4261639,2018,CL,=,100.0,mL.min-1.g-1,,,A,Clearance in human liver microsomes,clearance in human liver microsomes | | admet | ml.min-1.g-1,chembl_hlm_unknown
18756896,CHEMBL4290954,Cc1ncc(Cn2c(=O)c3cc(S(=O)(=O)NC4(C)CC4)ccc3n(CC3CC3)c2=O)s1,smiles_found,CHEMBL612558,ADMET,CHEMBL4265330,CHEMBL4261639,2018,CL,=,160.0,mL.min-1.g-1,,,A,Clearance in human liver microsomes,clearance in human liver microsomes | | admet | ml.min-1.g-1,chembl_hlm_unknown
18756897,CHEMBL4286938,Cc1cc(Cn2c(=O)n(Cc3cnc(C)s3)c(=O)c3cc(S(=O)(=O)NC4(C)CC4)ccc32)n(C)n1,smiles_found,CHEMBL612558,ADMET,CHEMBL4265330,CHEMBL4261639,2018,CL,=,79.0,mL.min-1.g-1,,,A,Clearance in human liver microsomes,clearance in human liver microsomes | | admet | ml.min-1.g-1,chembl_hlm_unknown
18756898,CHEMBL4290666,Cc1ncc(Cn2c(=O)c3cc(S(=O)(=O)NC4(C)CC4)ccc3n(Cc3sc(C)nc3C)c2=O)s1,smiles_found,CHEMBL612558,ADMET,CHEMBL4265330,CHEMBL4261639,2018,CL,=,140.0,mL.min-1.g-1,,,A,Clearance in human liver microsomes,clearance in human liver microsomes | | admet | ml.min-1.g-1,chembl_hlm_unknown
18756899,CHEMBL4282778,CCn1c(=O)n(Cc2cc(C)no2)c(=O)c2cc(S(=O)(=O)NC3(C)CC3)ccc21,smiles_found,CHEMBL612558,ADMET,CHEMBL4265330,CHEMBL4261639,2018,CL,=,26.0,mL.min-1.g-1,,,A,Clearance in human liver microsomes,clearance in human liver microsomes | | admet | ml.min-1.g-1,chembl_hlm_unknown
18756900,CHEMBL4294064,C#CCn1c(=O)n(Cc2cc(C)no2)c(=O)c2cc(S(=O)(=O)NC3(C)CC3)ccc21,smiles_found,CHEMBL612558,ADMET,CHEMBL4265330,CHEMBL4261639,2018,CL,=,72.0,mL.min-1.g-1,,,A,Clearance in human liver microsomes,clearance in human liver microsomes | | admet | ml.min-1.g-1,chembl_hlm_unknown
18756901,CHEMBL4286164,Cc1cc(Cn2c(=O)c3cc(S(=O)(=O)NC4(C)CC4)ccc3n(CC3CC3)c2=O)on1,smiles_found,CHEMBL612558,ADMET,CHEMBL4265330,CHEMBL4261639,2018,CL,=,80.0,mL.min-1.g-1,,,A,Clearance in human liver microsomes,clearance in human liver microsomes | | admet | ml.min-1.g-1,chembl_hlm_unknown
18756902,CHEMBL4283898,Cc1cc(Cn2c(=O)c3cc(S(=O)(=O)NC4(C)CC4)ccc3n(CC3COC3)c2=O)on1,smiles_found,CHEMBL612558,ADMET,CHEMBL4265330,CHEMBL4261639,2018,CL,=,19.0,mL.min-1.g-1,,,A,Clearance in human liver microsomes,clearance in human liver microsomes | | admet | ml.min-1.g-1,chembl_hlm_unknown
18756903,CHEMBL4294475,Cc1cc(Cn2c(=O)c3cc(S(=O)(=O)NC4(C)CC4)ccc3n(Cc3cc(C)nn3C)c2=O)on1,smiles_found,CHEMBL612558,ADMET,CHEMBL4265330,CHEMBL4261639,2018,CL,=,37.0,mL.min-1.g-1,,,A,Clearance in human liver microsomes,clearance in human liver microsomes | | admet | ml.min-1.g-1,chembl_hlm_unknown
18756904,CHEMBL4287255,C#CCn1c(=O)n(CC#N)c(=O)c2cc(S(=O)(=O)NC3(C)CC3)ccc21,smiles_found,CHEMBL612558,ADMET,CHEMBL4265330,CHEMBL4261639,2018,CL,=,10.0,mL.min-1.g-1,,,A,Clearance in human liver microsomes,clearance in human liver microsomes | | admet | ml.min-1.g-1,chembl_hlm_unknown
18756905,CHEMBL4279324,Cc1cc(Cn2c(=O)n(CC#N)c(=O)c3cc(S(=O)(=O)NC4(C)CC4)ccc32)n(C)n1,smiles_found,CHEMBL612558,ADMET,CHEMBL4265330,CHEMBL4261639,2018,CL,=,20.0,mL.min-1.g-1,,,A,Clearance in human liver microsomes,clearance in human liver microsomes | | admet | ml.min-1.g-1,chembl_hlm_unknown
18756906,CHEMBL4277012,CC1(NS(=O)(=O)c2ccc3c(c2)c(=O)n(CC#N)c(=O)n3CC2CC2)CC1,smiles_found,CHEMBL612558,ADMET,CHEMBL4265330,CHEMBL4261639,2018,CL,=,17.0,mL.min-1.g-1,,,A,Clearance in human liver microsomes,clearance in human liver microsomes | | admet | ml.min-1.g-1,chembl_hlm_unknown
18756907,CHEMBL4287646,CCn1c(=O)n(Cc2nnc(C)s2)c(=O)c2cc(S(=O)(=O)NC3(C)CC3)ccc21,smiles_found,CHEMBL612558,ADMET,CHEMBL4265330,CHEMBL4261639,2018,CL,=,17.0,mL.min-1.g-1,,,A,Clearance in human liver microsomes,clearance in human liver microsomes | | admet | ml.min-1.g-1,chembl_hlm_unknown
18756908,CHEMBL4293317,Cc1cc(Cn2c(=O)n(Cc3nnc(C)s3)c(=O)c3cc(S(=O)(=O)NC4(C)CC4)ccc32)n(C)n1,smiles_found,CHEMBL612558,ADMET,CHEMBL4265330,CHEMBL4261639,2018,CL,=,15.0,mL.min-1.g-1,,,A,Clearance in human liver microsomes,clearance in human liver microsomes | | admet | ml.min-1.g-1,chembl_hlm_unknown
18762427,CHEMBL4295241,Cc1c(NC(=O)c2cccc(C#N)c2)cnc2c1c(C1CCN(C(=O)C(C)C)CC1)cn2C,smiles_found,CHEMBL612558,ADMET,CHEMBL4266714,CHEMBL4265880,2018,CL,=,8.0,mL.min-1.g-1,,,A,Clearance in human liver microsomes,clearance in human liver microsomes | | admet | ml.min-1.g-1,chembl_hlm_unknown
18762428,CHEMBL4284588,Cc1c(NC(=O)c2cccc(C#N)c2)cnc2c1c(C1CCN(C(=O)CC3CC3)CC1)cn2C,smiles_found,CHEMBL612558,ADMET,CHEMBL4266714,CHEMBL4265880,2018,CL,=,10.0,mL.min-1.g-1,,,A,Clearance in human liver microsomes,clearance in human liver microsomes | | admet | ml.min-1.g-1,chembl_hlm_unknown
18762429,CHEMBL4291794,Cc1c(NC(=O)c2cccc(C#N)c2)cnc2c1c(C1CCN(C(=O)CC(C)C)CC1)cn2C,smiles_found,CHEMBL612558,ADMET,CHEMBL4266714,CHEMBL4265880,2018,CL,=,109.0,mL.min-1.g-1,,,A,Clearance in human liver microsomes,clearance in human liver microsomes | | admet | ml.min-1.g-1,chembl_hlm_unknown
18762430,CHEMBL4281170,Cc1c(NC(=O)c2cccc(C#N)c2)cnc2c1c(C1CCN(C(=O)C3CCC3)CC1)cn2C,smiles_found,CHEMBL612558,ADMET,CHEMBL4266714,CHEMBL4265880,2018,CL,=,39.0,mL.min-1.g-1,,,A,Clearance in human liver microsomes,clearance in human liver microsomes | | admet | ml.min-1.g-1,chembl_hlm_unknown
18762431,CHEMBL4283530,Cc1c(NC(=O)c2cccc(C#N)c2)cnc2c1c(C1CCN(C(=O)C3CCCCC3)CC1)cn2C,smiles_found,CHEMBL612558,ADMET,CHEMBL4266714,CHEMBL4265880,2018,CL,=,236.0,mL.min-1.g-1,,,A,Clearance in human liver microsomes,clearance in human liver microsomes | | admet | ml.min-1.g-1,chembl_hlm_unknown
18762432,CHEMBL4291370,Cc1cccc(F)c1C(=O)N1CCC(c2cn(C)c3ncc(NC(=O)c4cccc(C#N)c4)c(C)c23)CC1,smiles_found,CHEMBL612558,ADMET,CHEMBL4266714,CHEMBL4265880,2018,CL,=,90.0,mL.min-1.g-1,,,A,Clearance in human liver microsomes,clearance in human liver microsomes | | admet | ml.min-1.g-1,chembl_hlm_unknown
18762437,CHEMBL4283312,Cc1c(NC(=O)c2ccc(Cl)c(C#N)c2)cnc2c1c(C1CCN(C(=O)C(C)C)CC1)cn2C,smiles_found,CHEMBL612558,ADMET,CHEMBL4266714,CHEMBL4265880,2018,CL,=,20.0,mL.min-1.g-1,,,A,Clearance in human liver microsomes,clearance in human liver microsomes | | admet | ml.min-1.g-1,chembl_hlm_unknown
18762438,CHEMBL4291498,Cc1ccc(C(=O)Nc2cnc3c(c(C4CCN(C(=O)C(C)C)CC4)cn3C)c2C)cc1C#N,smiles_found,CHEMBL612558,ADMET,CHEMBL4266714,CHEMBL4265880,2018,CL,=,11.0,mL.min-1.g-1,,,A,Clearance in human liver microsomes,clearance in human liver microsomes | | admet | ml.min-1.g-1,chembl_hlm_unknown
18762439,CHEMBL4277448,CC(C)C(=O)N1CCC(c2cn(C)c3ncc(NC(=O)c4cccc(C#N)c4)c(C(C)C)c23)CC1,smiles_found,CHEMBL612558,ADMET,CHEMBL4266714,CHEMBL4265880,2018,CL,=,9.0,mL.min-1.g-1,,,A,Clearance in human liver microsomes,clearance in human liver microsomes | | admet | ml.min-1.g-1,chembl_hlm_unknown
18762440,CHEMBL4289573,COc1c(NC(=O)c2cccc(C#N)c2)cnc2c1c(C1CCN(C(=O)C(C)C)CC1)cn2C,smiles_found,CHEMBL612558,ADMET,CHEMBL4266714,CHEMBL4265880,2018,CL,=,26.0,mL.min-1.g-1,,,A,Clearance in human liver microsomes,clearance in human liver microsomes | | admet | ml.min-1.g-1,chembl_hlm_unknown
18762482,CHEMBL4288376,Cc1c(NC(=O)c2cccc(C#N)c2)cnc2c1c(C1CCN(C(=O)C3CCCC3)CC1)cn2C,smiles_found,CHEMBL612558,ADMET,CHEMBL4266714,CHEMBL4265880,2018,CL,=,125.0,mL.min-1.g-1,,,A,Clearance in human liver microsomes,clearance in human liver microsomes | | admet | ml.min-1.g-1,chembl_hlm_unknown
18775466,CHEMBL4294968,COCCCOc1cc2c(cc1OC)-c1cc(=O)c(C(=O)O)cn1[C@@H](C(C)C)C2,smiles_found,CHEMBL612558,ADMET,CHEMBL4269012,CHEMBL4265974,2018,CL,=,0.77,mL.min-1.kg-1,,,A,Clearance in human liver microsomes preincubated for 10 mins followed by NADP addition measured up to 30 mins by LC-MS/MS analysis,clearance in human liver microsomes preincubated for 10 mins followed by nadp addition measured up to 30 mins by lc-ms/ms analysis | | admet | ml.min-1.kg-1,chembl_hlm_unknown
18775715,CHEMBL4288083,CCC1Cc2cc(OCc3ccccc3)c(OC)cc2-c2cc(=O)c(C(=O)O)cn21,smiles_found,CHEMBL612558,ADMET,CHEMBL4269012,CHEMBL4265974,2018,CL,=,1.4,mL.min-1.kg-1,,,A,Clearance in human liver microsomes preincubated for 10 mins followed by NADP addition measured up to 30 mins by LC-MS/MS analysis,clearance in human liver microsomes preincubated for 10 mins followed by nadp addition measured up to 30 mins by lc-ms/ms analysis | | admet | ml.min-1.kg-1,chembl_hlm_unknown
18775716,CHEMBL4280179,CCOc1cc2c(cc1OC)-c1cc(=O)c(C(=O)O)cn1C(CC)C2,smiles_found,CHEMBL612558,ADMET,CHEMBL4269012,CHEMBL4265974,2018,CL,=,1.3,mL.min-1.kg-1,,,A,Clearance in human liver microsomes preincubated for 10 mins followed by NADP addition measured up to 30 mins by LC-MS/MS analysis,clearance in human liver microsomes preincubated for 10 mins followed by nadp addition measured up to 30 mins by lc-ms/ms analysis | | admet | ml.min-1.kg-1,chembl_hlm_unknown
18775717,CHEMBL4284687,CCCOc1cc2c(cc1OC)-c1cc(=O)c(C(=O)O)cn1C(CC)C2,smiles_found,CHEMBL612558,ADMET,CHEMBL4269012,CHEMBL4265974,2018,CL,=,0.33,mL.min-1.kg-1,,,A,Clearance in human liver microsomes preincubated for 10 mins followed by NADP addition measured up to 30 mins by LC-MS/MS analysis,clearance in human liver microsomes preincubated for 10 mins followed by nadp addition measured up to 30 mins by lc-ms/ms analysis | | admet | ml.min-1.kg-1,chembl_hlm_unknown
18775718,CHEMBL4276748,CCCCOc1cc2c(cc1OC)-c1cc(=O)c(C(=O)O)cn1C(CC)C2,smiles_found,CHEMBL612558,ADMET,CHEMBL4269012,CHEMBL4265974,2018,CL,=,0.0,mL.min-1.kg-1,,,A,Clearance in human liver microsomes preincubated for 10 mins followed by NADP addition measured up to 30 mins by LC-MS/MS analysis,clearance in human liver microsomes preincubated for 10 mins followed by nadp addition measured up to 30 mins by lc-ms/ms analysis | | admet | ml.min-1.kg-1,chembl_hlm_unknown
18775719,CHEMBL4290013,CCC1Cc2cc(OCC(C)C)c(OC)cc2-c2cc(=O)c(C(=O)O)cn21,smiles_found,CHEMBL612558,ADMET,CHEMBL4269012,CHEMBL4265974,2018,CL,=,1.3,mL.min-1.kg-1,,,A,Clearance in human liver microsomes preincubated for 10 mins followed by NADP addition measured up to 30 mins by LC-MS/MS analysis,clearance in human liver microsomes preincubated for 10 mins followed by nadp addition measured up to 30 mins by lc-ms/ms analysis | | admet | ml.min-1.kg-1,chembl_hlm_unknown
18775720,CHEMBL4290772,CCC1Cc2cc(OCC3CC3)c(OC)cc2-c2cc(=O)c(C(=O)O)cn21,smiles_found,CHEMBL612558,ADMET,CHEMBL4269012,CHEMBL4265974,2018,CL,=,4.8,mL.min-1.kg-1,,,A,Clearance in human liver microsomes preincubated for 10 mins followed by NADP addition measured up to 30 mins by LC-MS/MS analysis,clearance in human liver microsomes preincubated for 10 mins followed by nadp addition measured up to 30 mins by lc-ms/ms analysis | | admet | ml.min-1.kg-1,chembl_hlm_unknown
18775721,CHEMBL4286812,CCC1Cc2cc(OCCC3CCCCC3)c(OC)cc2-c2cc(=O)c(C(=O)O)cn21,smiles_found,CHEMBL612558,ADMET,CHEMBL4269012,CHEMBL4265974,2018,CL,=,10.7,mL.min-1.kg-1,,,A,Clearance in human liver microsomes preincubated for 10 mins followed by NADP addition measured up to 30 mins by LC-MS/MS analysis,clearance in human liver microsomes preincubated for 10 mins followed by nadp addition measured up to 30 mins by lc-ms/ms analysis | | admet | ml.min-1.kg-1,chembl_hlm_unknown
18775722,CHEMBL4294714,CCC1Cc2cc(OCC(F)F)c(OC)cc2-c2cc(=O)c(C(=O)O)cn21,smiles_found,CHEMBL612558,ADMET,CHEMBL4269012,CHEMBL4265974,2018,CL,=,0.23,mL.min-1.kg-1,,,A,Clearance in human liver microsomes preincubated for 10 mins followed by NADP addition measured up to 30 mins by LC-MS/MS analysis,clearance in human liver microsomes preincubated for 10 mins followed by nadp addition measured up to 30 mins by lc-ms/ms analysis | | admet | ml.min-1.kg-1,chembl_hlm_unknown
18775723,CHEMBL4283954,CCC1Cc2cc(OC(C)C)c(OC)cc2-c2cc(=O)c(C(=O)O)cn21,smiles_found,CHEMBL612558,ADMET,CHEMBL4269012,CHEMBL4265974,2018,CL,=,1.7,mL.min-1.kg-1,,,A,Clearance in human liver microsomes preincubated for 10 mins followed by NADP addition measured up to 30 mins by LC-MS/MS analysis,clearance in human liver microsomes preincubated for 10 mins followed by nadp addition measured up to 30 mins by lc-ms/ms analysis | | admet | ml.min-1.kg-1,chembl_hlm_unknown
18775724,CHEMBL4279571,CCCc1cc2c(cc1OC)-c1cc(=O)c(C(=O)O)cn1C(CC)C2,smiles_found,CHEMBL612558,ADMET,CHEMBL4269012,CHEMBL4265974,2018,CL,=,4.2,mL.min-1.kg-1,,,A,Clearance in human liver microsomes preincubated for 10 mins followed by NADP addition measured up to 30 mins by LC-MS/MS analysis,clearance in human liver microsomes preincubated for 10 mins followed by nadp addition measured up to 30 mins by lc-ms/ms analysis | | admet | ml.min-1.kg-1,chembl_hlm_unknown
18775725,CHEMBL4293624,CCC1Cc2cc(C#N)c(OC)cc2-c2cc(=O)c(C(=O)O)cn21,smiles_found,CHEMBL612558,ADMET,CHEMBL4269012,CHEMBL4265974,2018,CL,=,6.7,mL.min-1.kg-1,,,A,Clearance in human liver microsomes preincubated for 10 mins followed by NADP addition measured up to 30 mins by LC-MS/MS analysis,clearance in human liver microsomes preincubated for 10 mins followed by nadp addition measured up to 30 mins by lc-ms/ms analysis | | admet | ml.min-1.kg-1,chembl_hlm_unknown
18775726,CHEMBL4286406,CCc1cc2c(cc1OC)CC(CC)n1cc(C(=O)O)c(=O)cc1-2,smiles_found,CHEMBL612558,ADMET,CHEMBL4269012,CHEMBL4265974,2018,CL,=,2.5,mL.min-1.kg-1,,,A,Clearance in human liver microsomes preincubated for 10 mins followed by NADP addition measured up to 30 mins by LC-MS/MS analysis,clearance in human liver microsomes preincubated for 10 mins followed by nadp addition measured up to 30 mins by lc-ms/ms analysis | | admet | ml.min-1.kg-1,chembl_hlm_unknown
18775727,CHEMBL4291726,CCC1Cc2cc(OC)c(C3CC3)cc2-c2cc(=O)c(C(=O)O)cn21,smiles_found,CHEMBL612558,ADMET,CHEMBL4269012,CHEMBL4265974,2018,CL,=,1.5,mL.min-1.kg-1,,,A,Clearance in human liver microsomes preincubated for 10 mins followed by NADP addition measured up to 30 mins by LC-MS/MS analysis,clearance in human liver microsomes preincubated for 10 mins followed by nadp addition measured up to 30 mins by lc-ms/ms analysis | | admet | ml.min-1.kg-1,chembl_hlm_unknown
18775728,CHEMBL4280249,CCC1Cc2cc(OCCNC(C)=O)c(OC)cc2-c2cc(=O)c(C(=O)O)cn21,smiles_found,CHEMBL612558,ADMET,CHEMBL4269012,CHEMBL4265974,2018,CL,=,0.0,mL.min-1.kg-1,,,A,Clearance in human liver microsomes preincubated for 10 mins followed by NADP addition measured up to 30 mins by LC-MS/MS analysis,clearance in human liver microsomes preincubated for 10 mins followed by nadp addition measured up to 30 mins by lc-ms/ms analysis | | admet | ml.min-1.kg-1,chembl_hlm_unknown
