activity_id,molecule_chembl_id,smiles,structure_status,target_chembl_id,target_name,assay_chembl_id,document_chembl_id,data_year,standard_type,standard_relation,standard_value,standard_units,data_validity_comment,activity_comment,assay_type,assay_description,classification_text,classification_bucket
2271795,CHEMBL460108,Cc1nnc([C@](F)([C@H]2Cc3[nH]c4ccc(Cl)cc4c3C2)S(=O)(=O)c2ccccc2)o1,smiles_found,CHEMBL612558,ADMET,CHEMBL1015311,CHEMBL1153298,2009,CL,=,59.0,mL.min-1.kg-1,,,A,Metabolic stability in mouse liver microsomes assessed as compound clearance,metabolic stability in mouse liver microsomes assessed as compound clearance | | admet | cl | ml.min-1.kg-1,chembl_mlm_unknown
24459964,CHEMBL5082746,Cc1ccc(C(NC(=O)c2ccc(C(F)(F)F)[nH]c2=O)c2ccc(C)cc2)cc1,smiles_found,CHEMBL612558,ADMET,CHEMBL5053351,CHEMBL5052845,2021,CL,=,96.8,mL.min-1.g-1,,,A,Clearance in mouse liver microsomes at 1 uM incubated for 60 mins followed by NADPH generating system addition and measured by LC-MS/MS analysis,clearance in mouse liver microsomes at 1 um incubated for 60 mins followed by nadph generating system addition and measured by lc-ms/ms analysis | | admet | cl | ml.min-1.g-1,chembl_mlm_unknown
24459965,CHEMBL5094077,Cc1cccc(C(NC(=O)c2ccc(C(F)(F)F)[nH]c2=O)c2ccccc2)c1,smiles_found,CHEMBL612558,ADMET,CHEMBL5053351,CHEMBL5052845,2021,CL,=,140.0,mL.min-1.g-1,,,A,Clearance in mouse liver microsomes at 1 uM incubated for 60 mins followed by NADPH generating system addition and measured by LC-MS/MS analysis,clearance in mouse liver microsomes at 1 um incubated for 60 mins followed by nadph generating system addition and measured by lc-ms/ms analysis | | admet | cl | ml.min-1.g-1,chembl_mlm_unknown
24459966,CHEMBL5080501,Cc1ccc2c(c1)Sc1cc(C)ccc1C2NC(=O)c1ccc(C(F)(F)F)[nH]c1=O,smiles_found,CHEMBL612558,ADMET,CHEMBL5053351,CHEMBL5052845,2021,CL,=,41.7,mL.min-1.g-1,,,A,Clearance in mouse liver microsomes at 1 uM incubated for 60 mins followed by NADPH generating system addition and measured by LC-MS/MS analysis,clearance in mouse liver microsomes at 1 um incubated for 60 mins followed by nadph generating system addition and measured by lc-ms/ms analysis | | admet | cl | ml.min-1.g-1,chembl_mlm_unknown
24459968,CHEMBL5079276,COc1ccc2c(c1)Sc1ccccc1C2NC(=O)c1ccc(C(F)F)[nH]c1=O,smiles_found,CHEMBL612558,ADMET,CHEMBL5053351,CHEMBL5052845,2021,CL,=,68.2,mL.min-1.g-1,,,A,Clearance in mouse liver microsomes at 1 uM incubated for 60 mins followed by NADPH generating system addition and measured by LC-MS/MS analysis,clearance in mouse liver microsomes at 1 um incubated for 60 mins followed by nadph generating system addition and measured by lc-ms/ms analysis | | admet | cl | ml.min-1.g-1,chembl_mlm_unknown
24459969,CHEMBL5090413,Cc1ccc2c(c1)OCCC2NC(=O)c1ccc(C(F)(F)F)[nH]c1=O,smiles_found,CHEMBL612558,ADMET,CHEMBL5053351,CHEMBL5052845,2021,CL,=,10.2,mL.min-1.g-1,,,A,Clearance in mouse liver microsomes at 1 uM incubated for 60 mins followed by NADPH generating system addition and measured by LC-MS/MS analysis,clearance in mouse liver microsomes at 1 um incubated for 60 mins followed by nadph generating system addition and measured by lc-ms/ms analysis | | admet | cl | ml.min-1.g-1,chembl_mlm_unknown
24459970,CHEMBL5077834,COc1ccc2c(c1)Sc1cc(OC)ccc1C2NC(=O)c1ccc(C(F)(F)F)[nH]c1=O,smiles_found,CHEMBL612558,ADMET,CHEMBL5053351,CHEMBL5052845,2021,CL,=,13.4,mL.min-1.g-1,,,A,Clearance in mouse liver microsomes at 1 uM incubated for 60 mins followed by NADPH generating system addition and measured by LC-MS/MS analysis,clearance in mouse liver microsomes at 1 um incubated for 60 mins followed by nadph generating system addition and measured by lc-ms/ms analysis | | admet | cl | ml.min-1.g-1,chembl_mlm_unknown
24459971,CHEMBL5094384,COc1ccc2c(c1)Oc1cnccc1C2NC(=O)c1ccc(C(F)(F)F)[nH]c1=O,smiles_found,CHEMBL612558,ADMET,CHEMBL5053351,CHEMBL5052845,2021,CL,=,24.6,mL.min-1.g-1,,,A,Clearance in mouse liver microsomes at 1 uM incubated for 60 mins followed by NADPH generating system addition and measured by LC-MS/MS analysis,clearance in mouse liver microsomes at 1 um incubated for 60 mins followed by nadph generating system addition and measured by lc-ms/ms analysis | | admet | cl | ml.min-1.g-1,chembl_mlm_unknown
24459972,CHEMBL5082424,Cc1ccc(C(CC2CC2)NC(=O)c2ccc(C(F)(F)F)[nH]c2=O)cc1,smiles_found,CHEMBL612558,ADMET,CHEMBL5053351,CHEMBL5052845,2021,CL,=,182.0,mL.min-1.g-1,,,A,Clearance in mouse liver microsomes at 1 uM incubated for 60 mins followed by NADPH generating system addition and measured by LC-MS/MS analysis,clearance in mouse liver microsomes at 1 um incubated for 60 mins followed by nadph generating system addition and measured by lc-ms/ms analysis | | admet | cl | ml.min-1.g-1,chembl_mlm_unknown
24459973,CHEMBL5088533,Cc1ccc2c(c1)CCCC2NC(=O)c1ccc(C(F)(F)F)[nH]c1=O,smiles_found,CHEMBL612558,ADMET,CHEMBL5053351,CHEMBL5052845,2021,CL,=,23.6,mL.min-1.g-1,,,A,Clearance in mouse liver microsomes at 1 uM incubated for 60 mins followed by NADPH generating system addition and measured by LC-MS/MS analysis,clearance in mouse liver microsomes at 1 um incubated for 60 mins followed by nadph generating system addition and measured by lc-ms/ms analysis | | admet | cl | ml.min-1.g-1,chembl_mlm_unknown
24459974,CHEMBL5088222,COc1ccc2c(c1)CCCC2NC(=O)c1ccc(C(F)(F)F)[nH]c1=O,smiles_found,CHEMBL612558,ADMET,CHEMBL5053351,CHEMBL5052845,2021,CL,=,303.0,mL.min-1.g-1,,,A,Clearance in mouse liver microsomes at 1 uM incubated for 60 mins followed by NADPH generating system addition and measured by LC-MS/MS analysis,clearance in mouse liver microsomes at 1 um incubated for 60 mins followed by nadph generating system addition and measured by lc-ms/ms analysis | | admet | cl | ml.min-1.g-1,chembl_mlm_unknown
24459975,CHEMBL5082958,Cc1ccc(C(CC2CCC2)NC(=O)c2ccc(C(F)(F)F)[nH]c2=O)cc1,smiles_found,CHEMBL612558,ADMET,CHEMBL5053351,CHEMBL5052845,2021,CL,=,14.4,mL.min-1.g-1,,,A,Clearance in mouse liver microsomes at 1 uM incubated for 60 mins followed by NADPH generating system addition and measured by LC-MS/MS analysis,clearance in mouse liver microsomes at 1 um incubated for 60 mins followed by nadph generating system addition and measured by lc-ms/ms analysis | | admet | cl | ml.min-1.g-1,chembl_mlm_unknown
24459976,CHEMBL5089036,Cc1ccc2c(c1)SC(C)CC2NC(=O)c1ccc(C(F)(F)F)[nH]c1=O,smiles_found,CHEMBL612558,ADMET,CHEMBL5053351,CHEMBL5052845,2021,CL,=,27.0,mL.min-1.g-1,,,A,Clearance in mouse liver microsomes at 1 uM incubated for 60 mins followed by NADPH generating system addition and measured by LC-MS/MS analysis,clearance in mouse liver microsomes at 1 um incubated for 60 mins followed by nadph generating system addition and measured by lc-ms/ms analysis | | admet | cl | ml.min-1.g-1,chembl_mlm_unknown
24459977,CHEMBL5073031,CCCC1Cc2cc(C)ccc2C(NC(=O)c2ccc(C(F)(F)F)[nH]c2=O)C1,smiles_found,CHEMBL612558,ADMET,CHEMBL5053351,CHEMBL5052845,2021,CL,=,52.0,mL.min-1.g-1,,,A,Clearance in mouse liver microsomes at 1 uM incubated for 60 mins followed by NADPH generating system addition and measured by LC-MS/MS analysis,clearance in mouse liver microsomes at 1 um incubated for 60 mins followed by nadph generating system addition and measured by lc-ms/ms analysis | | admet | cl | ml.min-1.g-1,chembl_mlm_unknown
24459978,CHEMBL5077077,CCC1Cc2cc(OC)ccc2C(NC(=O)c2ccc(C(F)(F)F)[nH]c2=O)C1,smiles_found,CHEMBL612558,ADMET,CHEMBL5053351,CHEMBL5052845,2021,CL,=,16.8,mL.min-1.g-1,,,A,Clearance in mouse liver microsomes at 1 uM incubated for 60 mins followed by NADPH generating system addition and measured by LC-MS/MS analysis,clearance in mouse liver microsomes at 1 um incubated for 60 mins followed by nadph generating system addition and measured by lc-ms/ms analysis | | admet | cl | ml.min-1.g-1,chembl_mlm_unknown
24459979,CHEMBL5069720,CCC1Cc2cc(C)ccc2C(NC(=O)c2ccc(C(F)(F)F)[nH]c2=O)C1,smiles_found,CHEMBL612558,ADMET,CHEMBL5053351,CHEMBL5052845,2021,CL,=,47.4,mL.min-1.g-1,,,A,Clearance in mouse liver microsomes at 1 uM incubated for 60 mins followed by NADPH generating system addition and measured by LC-MS/MS analysis,clearance in mouse liver microsomes at 1 um incubated for 60 mins followed by nadph generating system addition and measured by lc-ms/ms analysis | | admet | cl | ml.min-1.g-1,chembl_mlm_unknown
24459980,CHEMBL5090999,CCCC1Cc2ccc(C)cc2C1NC(=O)c1ccc(C(F)(F)F)[nH]c1=O,smiles_found,CHEMBL612558,ADMET,CHEMBL5053351,CHEMBL5052845,2021,CL,=,21.3,mL.min-1.g-1,,,A,Clearance in mouse liver microsomes at 1 uM incubated for 60 mins followed by NADPH generating system addition and measured by LC-MS/MS analysis,clearance in mouse liver microsomes at 1 um incubated for 60 mins followed by nadph generating system addition and measured by lc-ms/ms analysis | | admet | cl | ml.min-1.g-1,chembl_mlm_unknown
24459981,CHEMBL5075859,CCC1Cc2cc(C)ccc2C1NC(=O)c1ccc(C(F)(F)F)[nH]c1=O,smiles_found,CHEMBL612558,ADMET,CHEMBL5053351,CHEMBL5052845,2021,CL,=,45.1,mL.min-1.g-1,,,A,Clearance in mouse liver microsomes at 1 uM incubated for 60 mins followed by NADPH generating system addition and measured by LC-MS/MS analysis,clearance in mouse liver microsomes at 1 um incubated for 60 mins followed by nadph generating system addition and measured by lc-ms/ms analysis | | admet | cl | ml.min-1.g-1,chembl_mlm_unknown
24459983,CHEMBL5082508,CC[C@@H]1Oc2cc(C)ccc2[C@H]1NC(=O)c1ccc(C(F)(F)F)[nH]c1=O,smiles_found,CHEMBL612558,ADMET,CHEMBL5053351,CHEMBL5052845,2021,CL,=,32.8,mL.min-1.g-1,,,A,Clearance in mouse liver microsomes at 1 uM incubated for 60 mins followed by NADPH generating system addition and measured by LC-MS/MS analysis,clearance in mouse liver microsomes at 1 um incubated for 60 mins followed by nadph generating system addition and measured by lc-ms/ms analysis | | admet | cl | ml.min-1.g-1,chembl_mlm_unknown
24459984,CHEMBL5079240,CCC[C@H]1Oc2cc(C)ccc2[C@@H]1NC(=O)c1ccc(C(F)(F)F)[nH]c1=O,smiles_found,CHEMBL612558,ADMET,CHEMBL5053351,CHEMBL5052845,2021,CL,=,154.0,mL.min-1.g-1,,,A,Clearance in mouse liver microsomes at 1 uM incubated for 60 mins followed by NADPH generating system addition and measured by LC-MS/MS analysis,clearance in mouse liver microsomes at 1 um incubated for 60 mins followed by nadph generating system addition and measured by lc-ms/ms analysis | | admet | cl | ml.min-1.g-1,chembl_mlm_unknown
24459985,CHEMBL5083632,CCC[C@H]1Oc2ccc(C)cc2[C@@H]1NC(=O)c1ccc(C(F)(F)F)[nH]c1=O,smiles_found,CHEMBL612558,ADMET,CHEMBL5053351,CHEMBL5052845,2021,CL,=,41.2,mL.min-1.g-1,,,A,Clearance in mouse liver microsomes at 1 uM incubated for 60 mins followed by NADPH generating system addition and measured by LC-MS/MS analysis,clearance in mouse liver microsomes at 1 um incubated for 60 mins followed by nadph generating system addition and measured by lc-ms/ms analysis | | admet | cl | ml.min-1.g-1,chembl_mlm_unknown
24459987,CHEMBL5077735,CCC[C@@H]1C[C@H](NC(=O)c2ccc(C(F)(F)F)[nH]c2=O)c2ccc(C)cc2N1,smiles_found,CHEMBL612558,ADMET,CHEMBL5053351,CHEMBL5052845,2021,CL,=,18.1,mL.min-1.g-1,,,A,Clearance in mouse liver microsomes at 1 uM incubated for 60 mins followed by NADPH generating system addition and measured by LC-MS/MS analysis,clearance in mouse liver microsomes at 1 um incubated for 60 mins followed by nadph generating system addition and measured by lc-ms/ms analysis | | admet | cl | ml.min-1.g-1,chembl_mlm_unknown
24459988,CHEMBL5084735,CCC1Cc2cc(OC)ccc2C1NC(=O)c1ccc(C(F)(F)F)[nH]c1=O,smiles_found,CHEMBL612558,ADMET,CHEMBL5053351,CHEMBL5052845,2021,CL,=,12.7,mL.min-1.g-1,,,A,Clearance in mouse liver microsomes at 1 uM incubated for 60 mins followed by NADPH generating system addition and measured by LC-MS/MS analysis,clearance in mouse liver microsomes at 1 um incubated for 60 mins followed by nadph generating system addition and measured by lc-ms/ms analysis | | admet | cl | ml.min-1.g-1,chembl_mlm_unknown
24459992,CHEMBL5081327,CCC1CCc2cc(OC)ccc2C1NC(=O)c1ccc(C(F)(F)F)[nH]c1=O,smiles_found,CHEMBL612558,ADMET,CHEMBL5053351,CHEMBL5052845,2021,CL,=,27.4,mL.min-1.g-1,,,A,Clearance in mouse liver microsomes at 1 uM incubated for 60 mins followed by NADPH generating system addition and measured by LC-MS/MS analysis,clearance in mouse liver microsomes at 1 um incubated for 60 mins followed by nadph generating system addition and measured by lc-ms/ms analysis | | admet | cl | ml.min-1.g-1,chembl_mlm_unknown
24459993,CHEMBL5090943,CCC[C@H]1C[C@@H](NC(=O)c2ccc(C(F)(F)F)[nH]c2=O)c2cc(C)ccc2N1,smiles_found,CHEMBL612558,ADMET,CHEMBL5053351,CHEMBL5052845,2021,CL,=,12.1,mL.min-1.g-1,,,A,Clearance in mouse liver microsomes at 1 uM incubated for 60 mins followed by NADPH generating system addition and measured by LC-MS/MS analysis,clearance in mouse liver microsomes at 1 um incubated for 60 mins followed by nadph generating system addition and measured by lc-ms/ms analysis | | admet | cl | ml.min-1.g-1,chembl_mlm_unknown
24459994,CHEMBL5078975,CCC[C@@H]1C[C@@H](NC(=O)c2ccc(C(F)(F)F)[nH]c2=O)c2cc(C)ccc2N1,smiles_found,CHEMBL612558,ADMET,CHEMBL5053351,CHEMBL5052845,2021,CL,=,19.2,mL.min-1.g-1,,,A,Clearance in mouse liver microsomes at 1 uM incubated for 60 mins followed by NADPH generating system addition and measured by LC-MS/MS analysis,clearance in mouse liver microsomes at 1 um incubated for 60 mins followed by nadph generating system addition and measured by lc-ms/ms analysis | | admet | cl | ml.min-1.g-1,chembl_mlm_unknown
24459995,CHEMBL5074881,CCCC1CCc2cc(OC)ccc2C1NC(=O)c1ccc(C(F)(F)F)[nH]c1=O,smiles_found,CHEMBL612558,ADMET,CHEMBL5053351,CHEMBL5052845,2021,CL,=,47.0,mL.min-1.g-1,,,A,Clearance in mouse liver microsomes at 1 uM incubated for 60 mins followed by NADPH generating system addition and measured by LC-MS/MS analysis,clearance in mouse liver microsomes at 1 um incubated for 60 mins followed by nadph generating system addition and measured by lc-ms/ms analysis | | admet | cl | ml.min-1.g-1,chembl_mlm_unknown
24459996,CHEMBL5072688,Cc1ccc2c(c1)CCC(C)C2NC(=O)c1ccc(C(F)(F)F)[nH]c1=O,smiles_found,CHEMBL612558,ADMET,CHEMBL5053351,CHEMBL5052845,2021,CL,=,33.4,mL.min-1.g-1,,,A,Clearance in mouse liver microsomes at 1 uM incubated for 60 mins followed by NADPH generating system addition and measured by LC-MS/MS analysis,clearance in mouse liver microsomes at 1 um incubated for 60 mins followed by nadph generating system addition and measured by lc-ms/ms analysis | | admet | cl | ml.min-1.g-1,chembl_mlm_unknown
24459998,CHEMBL5079926,CCCC1CCc2cc(C)ccc2C1NC(=O)c1ccc(C(F)(F)F)[nH]c1=O,smiles_found,CHEMBL612558,ADMET,CHEMBL5053351,CHEMBL5052845,2021,CL,=,70.7,mL.min-1.g-1,,,A,Clearance in mouse liver microsomes at 1 uM incubated for 60 mins followed by NADPH generating system addition and measured by LC-MS/MS analysis,clearance in mouse liver microsomes at 1 um incubated for 60 mins followed by nadph generating system addition and measured by lc-ms/ms analysis | | admet | cl | ml.min-1.g-1,chembl_mlm_unknown
24459999,CHEMBL5085906,CCC1CCc2cc(C)ccc2C1NC(=O)c1ccc(C(F)(F)F)[nH]c1=O,smiles_found,CHEMBL612558,ADMET,CHEMBL5053351,CHEMBL5052845,2021,CL,=,43.6,mL.min-1.g-1,,,A,Clearance in mouse liver microsomes at 1 uM incubated for 60 mins followed by NADPH generating system addition and measured by LC-MS/MS analysis,clearance in mouse liver microsomes at 1 um incubated for 60 mins followed by nadph generating system addition and measured by lc-ms/ms analysis | | admet | cl | ml.min-1.g-1,chembl_mlm_unknown
24460000,CHEMBL5092971,CC1CCc2cc(Cl)ccc2C1NC(=O)c1ccc(C(F)(F)F)[nH]c1=O,smiles_found,CHEMBL612558,ADMET,CHEMBL5053351,CHEMBL5052845,2021,CL,=,37.9,mL.min-1.g-1,,,A,Clearance in mouse liver microsomes at 1 uM incubated for 60 mins followed by NADPH generating system addition and measured by LC-MS/MS analysis,clearance in mouse liver microsomes at 1 um incubated for 60 mins followed by nadph generating system addition and measured by lc-ms/ms analysis | | admet | cl | ml.min-1.g-1,chembl_mlm_unknown
24460001,CHEMBL5080085,CCCC1CCc2cc(Cl)ccc2C1NC(=O)c1ccc(C(F)(F)F)[nH]c1=O,smiles_found,CHEMBL612558,ADMET,CHEMBL5053351,CHEMBL5052845,2021,CL,=,29.6,mL.min-1.g-1,,,A,Clearance in mouse liver microsomes at 1 uM incubated for 60 mins followed by NADPH generating system addition and measured by LC-MS/MS analysis,clearance in mouse liver microsomes at 1 um incubated for 60 mins followed by nadph generating system addition and measured by lc-ms/ms analysis | | admet | cl | ml.min-1.g-1,chembl_mlm_unknown
24460002,CHEMBL5084435,CCC1CCc2cc(Cl)ccc2C1NC(=O)c1ccc(C(F)(F)F)[nH]c1=O,smiles_found,CHEMBL612558,ADMET,CHEMBL5053351,CHEMBL5052845,2021,CL,=,35.4,mL.min-1.g-1,,,A,Clearance in mouse liver microsomes at 1 uM incubated for 60 mins followed by NADPH generating system addition and measured by LC-MS/MS analysis,clearance in mouse liver microsomes at 1 um incubated for 60 mins followed by nadph generating system addition and measured by lc-ms/ms analysis | | admet | cl | ml.min-1.g-1,chembl_mlm_unknown
24460005,CHEMBL5094582,CCCC1=Cc2cc(C)ccc2C1NC(=O)c1ccc(C(F)(F)F)[nH]c1=O,smiles_found,CHEMBL612558,ADMET,CHEMBL5053351,CHEMBL5052845,2021,CL,=,19.4,mL.min-1.g-1,,,A,Clearance in mouse liver microsomes at 1 uM incubated for 60 mins followed by NADPH generating system addition and measured by LC-MS/MS analysis,clearance in mouse liver microsomes at 1 um incubated for 60 mins followed by nadph generating system addition and measured by lc-ms/ms analysis | | admet | cl | ml.min-1.g-1,chembl_mlm_unknown
24460007,CHEMBL5079321,COc1ccc2c(c1)Oc1cc(OC)ccc1C2NC(=O)c1ccc(C(F)F)[nH]c1=O,smiles_found,CHEMBL612558,ADMET,CHEMBL5053351,CHEMBL5052845,2021,CL,=,31.0,mL.min-1.g-1,,,A,Clearance in mouse liver microsomes at 1 uM incubated for 60 mins followed by NADPH generating system addition and measured by LC-MS/MS analysis,clearance in mouse liver microsomes at 1 um incubated for 60 mins followed by nadph generating system addition and measured by lc-ms/ms analysis | | admet | cl | ml.min-1.g-1,chembl_mlm_unknown
24460011,CHEMBL5075788,Cc1ccc2c(c1)Sc1cc(C)ccc1C2NC(=O)c1cc(-c2ccccc2)c(C(F)(F)F)[nH]c1=O,smiles_found,CHEMBL612558,ADMET,CHEMBL5053351,CHEMBL5052845,2021,CL,=,9.6,mL.min-1.g-1,,,A,Clearance in mouse liver microsomes at 1 uM incubated for 60 mins followed by NADPH generating system addition and measured by LC-MS/MS analysis,clearance in mouse liver microsomes at 1 um incubated for 60 mins followed by nadph generating system addition and measured by lc-ms/ms analysis | | admet | cl | ml.min-1.g-1,chembl_mlm_unknown
24460013,CHEMBL5076465,O=C(NC(c1ccccc1)c1ccccc1Cl)c1ccc(C(F)(F)F)[nH]c1=O,smiles_found,CHEMBL612558,ADMET,CHEMBL5053351,CHEMBL5052845,2021,CL,=,59.6,mL.min-1.g-1,,,A,Clearance in mouse liver microsomes at 1 uM incubated for 60 mins followed by NADPH generating system addition and measured by LC-MS/MS analysis,clearance in mouse liver microsomes at 1 um incubated for 60 mins followed by nadph generating system addition and measured by lc-ms/ms analysis | | admet | cl | ml.min-1.g-1,chembl_mlm_unknown
24509674,CHEMBL5079947,C/C(O)=C(\C#N)C(=O)Nc1cc(O[C@@H](C)C(F)(F)F)c(C(=O)Nc2c(F)cccc2F)cc1F,smiles_found,CHEMBL612558,ADMET,CHEMBL5055461,CHEMBL5053556,2021,CL,=,11.0,mL.min-1.kg-1,,,A,Microsomal stability in mouse liver microsomes assessed as clearance at 1 uM measured upto 120 mins in presence of NADPH by LC-MS analysis,microsomal stability in mouse liver microsomes assessed as clearance at 1 um measured upto 120 mins in presence of nadph by lc-ms analysis | | admet | cl | ml.min-1.kg-1,chembl_mlm_unknown
24509675,CHEMBL5076703,C/C(O)=C(\C#N)C(=O)Nc1cc(O[C@@H](C)C(F)(F)F)c(C(=O)Nc2c(F)cccc2Cl)cc1F,smiles_found,CHEMBL612558,ADMET,CHEMBL5055461,CHEMBL5053556,2021,CL,=,37.0,mL.min-1.kg-1,,,A,Microsomal stability in mouse liver microsomes assessed as clearance at 1 uM measured upto 120 mins in presence of NADPH by LC-MS analysis,microsomal stability in mouse liver microsomes assessed as clearance at 1 um measured upto 120 mins in presence of nadph by lc-ms analysis | | admet | cl | ml.min-1.kg-1,chembl_mlm_unknown
24518469,CHEMBL5085580,CC(O)c1cn(CCNc2nonc2/C(=N/O)Nc2ccc(F)c(Br)c2)nn1,smiles_found,CHEMBL612558,ADMET,CHEMBL5058015,CHEMBL5055685,2021,CL,=,33.6,mL.min-1.g-1,,,A,Clearance in mouse liver microsomes,clearance in mouse liver microsomes | | admet | cl | ml.min-1.g-1,chembl_mlm_unknown
24518470,CHEMBL5091825,OCCOCc1cn(CCNc2nonc2/C(=N/O)Nc2ccc(F)c(Br)c2)nn1,smiles_found,CHEMBL612558,ADMET,CHEMBL5058015,CHEMBL5055685,2021,CL,=,32.2,mL.min-1.g-1,,,A,Clearance in mouse liver microsomes,clearance in mouse liver microsomes | | admet | cl | ml.min-1.g-1,chembl_mlm_unknown
24716218,CHEMBL5176451,CN(C(=O)Cn1nc2c(c1C(F)(F)F)CNCC2)c1ccccc1,smiles_found,CHEMBL612558,ADMET,CHEMBL5111530,CHEMBL5108047,2022,CL,=,16.0,mL.min-1.g-1,,,A,Metabolic stability in mouse liver microsomes assessed as clearance,metabolic stability in mouse liver microsomes assessed as clearance | | admet | cl | ml.min-1.g-1,chembl_mlm_unknown
24716219,CHEMBL5188372,CN(C(=O)Cn1nc2c(c1C(F)(F)F)C(=O)NCC2)c1ccccc1,smiles_found,CHEMBL612558,ADMET,CHEMBL5111530,CHEMBL5108047,2022,CL,=,18.0,mL.min-1.g-1,,,A,Metabolic stability in mouse liver microsomes assessed as clearance,metabolic stability in mouse liver microsomes assessed as clearance | | admet | cl | ml.min-1.g-1,chembl_mlm_unknown
24716220,CHEMBL5181666,CN(C(=O)Cn1nc2c(c1C(F)(F)F)C(O)CC2)c1ccccc1,smiles_found,CHEMBL612558,ADMET,CHEMBL5111530,CHEMBL5108047,2022,CL,=,46.0,mL.min-1.g-1,,,A,Metabolic stability in mouse liver microsomes assessed as clearance,metabolic stability in mouse liver microsomes assessed as clearance | | admet | cl | ml.min-1.g-1,chembl_mlm_unknown
24716221,CHEMBL5173015,CN(C(=O)Cn1nc2c(c1C(F)(F)F)CS(=O)(=O)C2)c1ccccc1,smiles_found,CHEMBL612558,ADMET,CHEMBL5111530,CHEMBL5108047,2022,CL,=,23.0,mL.min-1.g-1,,,A,Metabolic stability in mouse liver microsomes assessed as clearance,metabolic stability in mouse liver microsomes assessed as clearance | | admet | cl | ml.min-1.g-1,chembl_mlm_unknown
24716223,CHEMBL5188985,Cc1c2c(nn1CC(=O)N(C)c1ccccc1)CCC2,smiles_found,CHEMBL612558,ADMET,CHEMBL5111530,CHEMBL5108047,2022,CL,=,473.0,mL.min-1.g-1,,,A,Metabolic stability in mouse liver microsomes assessed as clearance,metabolic stability in mouse liver microsomes assessed as clearance | | admet | cl | ml.min-1.g-1,chembl_mlm_unknown
24716231,CHEMBL5202303,CN(C(=O)Cc1ccc(C(F)(F)F)cc1C(F)(F)F)c1cccnc1,smiles_found,CHEMBL612558,ADMET,CHEMBL5111530,CHEMBL5108047,2022,CL,=,216.0,mL.min-1.g-1,,,A,Metabolic stability in mouse liver microsomes assessed as clearance,metabolic stability in mouse liver microsomes assessed as clearance | | admet | cl | ml.min-1.g-1,chembl_mlm_unknown
24716232,CHEMBL5205344,CN(C(=O)Cc1ccc(C(F)(F)F)cc1C(F)(F)F)c1ccncc1,smiles_found,CHEMBL612558,ADMET,CHEMBL5111530,CHEMBL5108047,2022,CL,=,56.0,mL.min-1.g-1,,,A,Metabolic stability in mouse liver microsomes assessed as clearance,metabolic stability in mouse liver microsomes assessed as clearance | | admet | cl | ml.min-1.g-1,chembl_mlm_unknown
24716233,CHEMBL5185359,CN(C(=O)Cc1ccc(C(F)(F)F)cc1C(F)(F)F)c1ccc(F)cc1,smiles_found,CHEMBL612558,ADMET,CHEMBL5111530,CHEMBL5108047,2022,CL,=,125.0,mL.min-1.g-1,,,A,Metabolic stability in mouse liver microsomes assessed as clearance,metabolic stability in mouse liver microsomes assessed as clearance | | admet | cl | ml.min-1.g-1,chembl_mlm_unknown
24716234,CHEMBL5181740,[2H]C([2H])([2H])N(C(=O)Cc1ccc(C(F)(F)F)cc1C(F)(F)F)c1ccc(F)cc1,smiles_found,CHEMBL612558,ADMET,CHEMBL5111530,CHEMBL5108047,2022,CL,=,52.0,mL.min-1.g-1,,,A,Metabolic stability in mouse liver microsomes assessed as clearance,metabolic stability in mouse liver microsomes assessed as clearance | | admet | cl | ml.min-1.g-1,chembl_mlm_unknown
24716235,CHEMBL5206197,N#CCN(C(=O)Cc1ccc(C(F)(F)F)cc1C(F)(F)F)c1ccccc1,smiles_found,CHEMBL612558,ADMET,CHEMBL5111530,CHEMBL5108047,2022,CL,=,115.0,mL.min-1.g-1,,,A,Metabolic stability in mouse liver microsomes assessed as clearance,metabolic stability in mouse liver microsomes assessed as clearance | | admet | cl | ml.min-1.g-1,chembl_mlm_unknown
