SMILES_standardized,hlm_value_scaled_deduplicated,n_reps,y_std,y_min,y_max
Cc1nnc(N2CCn3cc(C(=O)NC4CCN(c5ccncc5C)CC4)cc3C2)s1,5.9,1,,5.9,5.9
Cc1nnc(Nc2cc3c4ncn(CCCN5CCCCC5)c(=O)c4n(C)c3cc2F)o1,1.5,1,,1.5,1.5
Cc1nnc2ccc(-c3ccc(OCCN4CCCCC4)cc3)cn12,10.0,1,,10.0,10.0
Cc1nsc(-c2cnc3c(c2)cc(C(=O)NC2CCN(c4ccncc4)CC2)n3C)n1,9.0,1,,9.0,9.0
Clc1c(-c2ccc(OCCN3CCCCC3)cn2)ccc2ccncc12,10.3,1,,10.3,10.3
Clc1c(-n2ccc(OCC3CNC3)n2)ccc2ncccc12,3.5,1,,3.5,3.5
Clc1cc(-c2ccc(OCCN3CCCCC3)cc2)c2ccncc2c1,25.4,1,,25.4,25.4
Clc1cc(-c2ccc(OCCN3CCCCC3)cc2)cc2cnccc12,15.6,1,,15.6,15.6
Clc1cc(-c2ccc(OCCN3CCCCC3)cc2)nc2cnccc12,13.9,1,,13.9,13.9
Clc1cc(-c2ccc(OCCN3CCOCC3)cc2)cn2cncc12,49.9,1,,49.9,49.9
Clc1cc(-c2ccc3ccncc3c2)ccc1OCCN1CCOCC1,41.3,1,,41.3,41.3
Clc1cc(-n2ccc(OCC3CNC3)n2)cc2cccnc12,0.0,1,,0.0,0.0
Clc1cc(CN2CCOCC2)ccc1Nc1nccc(-c2ccnnc2)n1,8.8,1,,8.8,8.8
Clc1cc(Nc2nccc(-c3ccnnc3)n2)ccc1CN1CCOCC1,39.9,1,,39.9,39.9
Clc1cc(OC2CCN(Cc3[nH]nc4cccnc34)CC2)ccn1,12.5,1,,12.5,12.5
Clc1cc(OCCN2CCOCC2)ccc1-c1ccc2ccncc2c1,30.0,1,,30.0,30.0
Clc1cc(O[C@@H]2[C@@H]3CC[C@H]2CN(Cc2[nH]nc4cccnc24)C3)cnn1,20.3,1,,20.3,20.3
Clc1cc2c(cn1)cnn2-c1ccc(OCCN2CCCCC2)cc1,4.1,1,,4.1,4.1
Clc1cc2ccc(-c3ccc(OCCN4CCCCC4)cc3)cc2cn1,6.2,1,,6.2,6.2
Clc1cc2ccncc2cc1-c1ccc(OCCN2CCCCC2)cc1,17.7,1,,17.7,17.7
Clc1cc2ncc(-c3ccc(OCCN4CC5CCC(C4)O5)cc3)cn2n1,118.3,1,,118.3,118.3
Clc1cc2ncc(-c3ccc(OCCN4CCCCC4)cc3)cn2n1,7.4,1,,7.4,7.4
Clc1cc2ncccc2cc1-n1ccc(OCC2CNC2)n1,0.0,1,,0.0,0.0
Clc1ccc(C2CCN(Cc3[nH]ncc3-c3ccc4ncsc4c3)CC2)cc1,40.2,1,,40.2,40.2
Clc1ccc(CN2CC3CC(C2)N3Cc2[nH]nc3cccnc23)cc1,18.5,1,,18.5,18.5
Clc1ccc(CN2CC3CCC(C2)N3Cc2[nH]nc3cccnc23)cc1,23.1,1,,23.1,23.1
Clc1ccc(N2CCN(Cc3[nH]nc4ccccc34)CC2)cc1,7.6,1,,7.6,7.6
Clc1ccc(N2CCN(Cc3[nH]nc4cccnc34)CC2)nc1,11.4,1,,11.4,11.4
Clc1ccc(N2CCN(Cc3[nH]ncc3-c3ccc4ncsc4c3)CC2)cc1,81.2,1,,81.2,81.2
Clc1ccc(N2CCN(Cc3[nH]ncc3-c3ccc4ncsc4c3)CC2)nc1,68.0,1,,68.0,68.0
Clc1ccc(N2CCN(Cc3[nH]ncc3-c3ccc4ncsc4n3)CC2)cc1,72.1,1,,72.1,72.1
Clc1ccc(N2CCN(Cc3[nH]ncc3-c3ccc4ncsc4n3)CC2)nc1,101.6,1,,101.6,101.6
Clc1ccc(Nc2n[n-]cc2-c2ccn3nccc3n2)cc1,87.9,1,,87.9,87.9
Clc1ccc(OC2CCN(Cc3[nH]nc4cccnc34)CC2)cc1,49.8,1,,49.8,49.8
Clc1ccc(O[C@@H]2[C@@H]3CC[C@H]2CN(Cc2[nH]nc4ccccc24)C3)cc1,12.6,1,,12.6,12.6
Clc1ccc(O[C@@H]2[C@@H]3CC[C@H]2CN(Cc2[nH]nc4cccnc24)C3)cn1,66.7,1,,66.7,66.7
Clc1ccc(O[C@H]2[C@@H]3CC[C@H]2CN(Cc2[nH]nc4ccccc24)C3)cc1,22.6,1,,22.6,22.6
Clc1cccc(-c2ccnc(Nc3ccc(CN4CCOCC4)cc3)n2)c1,58.6,1,,58.6,58.6
Clc1cccc(OC2CCN(Cc3[nH]nc4cccnc34)CC2)c1,37.9,1,,37.9,37.9
Clc1cccc(OC2CCN(Cc3[nH]nc4cccnc34)CC2)n1,27.0,1,,27.0,27.0
Clc1ccnc(OC2CCN(Cc3[nH]nc4cccnc34)CC2)c1,14.5,1,,14.5,14.5
Clc1cncc(C2CCN(Cc3[nH]ncc3-c3ccc4ncsc4c3)CC2)c1,150.0,1,,150.0,150.0
Clc1cncc(CN2C3CCC2CN(Cc2[nH]nc4cccnc24)C3)c1,246.7,1,,246.7,246.7
Clc1cncc(CN2CC3CCC(C2)N3Cc2[nH]nc3cccnc23)c1,68.4,1,,68.4,68.4
Clc1cncc(CN2CCC(Nc3[nH]ncc3-c3ccc4ncsc4c3)CC2)c1,676.0,1,,676.0,676.0
Clc1cncc(CN2CCN(Cc3[nH]nc4cccnc34)CC2)c1,28.1,1,,28.1,28.1
Clc1cncc(CN2CCN(c3[nH]nc4cccnc34)CC2)c1,28.6,1,,28.6,28.6
Clc1cncc(CNc2cc(-c3ccccc3)nc(N3CCOCC3)n2)c1,499.4,1,,499.4,499.4
Clc1cncc(CNc2cc(-c3ccccc3)nc(NC3CCOCC3)n2)c1,445.2,1,,445.2,445.2
Clc1cncc(NC2CN(Cc3[nH]nc4cccnc34)C2)c1,15.9,1,,15.9,15.9
Clc1cncc(OC2CC3(C2)CN(Cc2[nH]nc4cccnc24)C3)c1,10.3,1,,10.3,10.3
Clc1cncc(OC2CC3CCC(C2)N3Cc2[nH]nc3cccnc23)c1,21.5,1,,21.5,21.5
Clc1cncc(OC2CCC(=Cc3n[n-]c4cccnc34)CC2)c1,29.6,1,,29.6,29.6
Clc1cncc(OC2CCN(Cc3[nH]nc4ccc(-c5ccccn5)nc34)CC2)c1,471.3,1,,471.3,471.3
Clc1cncc(OC2CCN(Cc3[nH]nc4ccccc34)CC2)c1,50.2,1,,50.2,50.2
Clc1cncc(OC2CCN(Cc3[nH]nc4cccnc34)C3(CC3)C2)c1,123.1,1,,123.1,123.1
Clc1cncc(OC2CCN(Cc3[nH]nc4cccnc34)CC2)c1,86.0,1,,86.0,86.0
Clc1cncc(OC2CCN(Cc3[nH]nc4cnc(-c5ccccn5)cc34)CC2)c1,228.8,1,,228.8,228.8
Clc1cncc(OC2CCN(Cc3[nH]ncc3-c3ccc4ncsc4c3)CC2)c1,133.3,1,,133.3,133.3
Clc1cncc(OC2CCN(Cc3[nH]ncc3-c3ccccc3)CC2)c1,376.4,1,,376.4,376.4
Clc1cncc(OC2CCN(Cc3[nH]ncc3C3CC3)CC2)c1,60.0,1,,60.0,60.0
Clc1cncc(OC2CCN(c3n[n-]c4cccnc34)CC2)c1,20.6,1,,20.6,20.6
Clc1cncc(OC2CN(Cc3[nH]nc4cccnc34)C2)c1,12.5,1,,12.5,12.5
Clc1cncc(O[C@@H]2CCC3(C2)CN(Cc2[nH]nc4cccnc24)C3)c1,32.3,1,,32.3,32.3
Clc1cncc(O[C@@H]2C[C@@H]3CC[C@H]2CN3Cc2[nH]nc3cccnc23)c1,47.2,1,,47.2,47.2
Clc1cncc(O[C@@H]2C[C@@H]3C[C@H]2CN3Cc2[nH]nc3cccnc23)c1,18.4,1,,18.4,18.4
Clc1cncc(O[C@@H]2C[C@H]3CC[C@@H](C2)N3Cc2[nH]nc3cccnc23)c1,27.3,1,,27.3,27.3
Clc1cncc(O[C@@H]2C[C@H]3CC[C@@H]2CN3Cc2[nH]nc3cccnc23)c1,20.3,1,,20.3,20.3
Clc1cncc(O[C@@H]2[C@@H]3CCC[C@H]2CN(Cc2[nH]nc4cccnc24)C3)c1,474.2,1,,474.2,474.2
Clc1cncc(O[C@@H]2[C@@H]3CC[C@H]2CN(Cc2[nH]nc4c(Cl)ccnc24)C3)c1,255.5,1,,255.5,255.5
Clc1cncc(O[C@@H]2[C@@H]3CC[C@H]2CN(Cc2[nH]nc4c(Cl)nccc24)C3)c1,61.1,1,,61.1,61.1
Clc1cncc(O[C@@H]2[C@@H]3CC[C@H]2CN(Cc2[nH]nc4cc(-c5ccccn5)cnc24)C3)c1,331.5,1,,331.5,331.5
Clc1cncc(O[C@@H]2[C@@H]3CC[C@H]2CN(Cc2[nH]nc4ccc(-c5ccccn5)cc24)C3)c1,142.0,1,,142.0,142.0
Clc1cncc(O[C@@H]2[C@@H]3CC[C@H]2CN(Cc2[nH]nc4ccc(-c5ccccn5)nc24)C3)c1,343.4,1,,343.4,343.4
Clc1cncc(O[C@@H]2[C@@H]3CC[C@H]2CN(Cc2[nH]nc4ccc(Cl)cc24)C3)c1,43.7,1,,43.7,43.7
Clc1cncc(O[C@@H]2[C@@H]3CC[C@H]2CN(Cc2[nH]nc4cccc(Cl)c24)C3)c1,47.2,1,,47.2,47.2
Clc1cncc(O[C@@H]2[C@@H]3CC[C@H]2CN(Cc2[nH]nc4ccccc24)C3)c1,41.7,1,,41.7,41.7
Clc1cncc(O[C@@H]2[C@@H]3CC[C@H]2CN(Cc2[nH]nc4cccnc24)C3)c1,299.1,1,,299.1,299.1
Clc1cncc(O[C@@H]2[C@@H]3CC[C@H]2CN(Cc2[nH]nc4cccnc24)C3)n1,806.4,1,,806.4,806.4
Clc1cncc(O[C@@H]2[C@@H]3CC[C@H]2CN(Cc2[nH]nc4ccncc24)C3)c1,178.9,1,,178.9,178.9
Clc1cncc(O[C@@H]2[C@@H]3CC[C@H]2CN(Cc2[nH]nc4ccnnc24)C3)c1,190.9,1,,190.9,190.9
Clc1cncc(O[C@@H]2[C@@H]3CC[C@H]2CN(Cc2[nH]nc4cnc(Cl)cc24)C3)c1,67.0,1,,67.0,67.0
Clc1cncc(O[C@@H]2[C@@H]3CC[C@H]2CN(Cc2[nH]nc4cnccc24)C3)c1,95.5,1,,95.5,95.5
Clc1cncc(O[C@@H]2[C@@H]3CC[C@H]2CN(Cc2[nH]nc4cncnc24)C3)c1,169.4,1,,169.4,169.4
Clc1cncc(O[C@@H]2[C@@H]3CC[C@H]2CN(Cc2[nH]nc4nccnc24)C3)c1,82.7,1,,82.7,82.7
Clc1cncc(O[C@@H]2[C@@H]3CC[C@H]2CN(Cc2[nH]nc4ncncc24)C3)c1,50.5,1,,50.5,50.5
Clc1cncc(O[C@@H]2[C@@H]3CC[C@H]2CN(Cc2[nH]ncc2-c2ccc4ncsc4c2)C3)c1,51.8,1,,51.8,51.8
Clc1cncc(O[C@@H]2[C@@H]3CC[C@H]2CN(Cc2[nH]ncc2C#Cc2cncs2)C3)c1,67.9,1,,67.9,67.9
Clc1cncc(O[C@@H]2[C@@H]3CC[C@H]2CN(Cc2c[nH]c4ccccc24)C3)c1,108.8,1,,108.8,108.8
Clc1cncc(O[C@@H]2[C@@H]3CC[C@H]2CN(Cc2c[nH]c4cccnc24)C3)c1,114.0,1,,114.0,114.0
Clc1cncc(O[C@@H]2[C@@H]3CC[C@H]2CN(Cc2cc4c(Cl)cccc4s2)C3)c1,4.2,1,,4.2,4.2
Clc1cncc(O[C@@H]2[C@@H]3CC[C@H]2CN(Cc2cc4ccccc4[nH]2)C3)c1,71.9,1,,71.9,71.9
Clc1cncc(O[C@@H]2[C@@H]3CC[C@H]2CN(Cc2cc4ccccc4o2)C3)c1,58.9,1,,58.9,58.9
Clc1cncc(O[C@@H]2[C@@H]3CC[C@H]2CN(Cc2cc4ccccc4s2)C3)c1,25.1,1,,25.1,25.1
Clc1cncc(O[C@@H]2[C@@H]3CC[C@H]2CN(Cc2cc4ccccn4n2)C3)c1,164.8,1,,164.8,164.8
Clc1cncc(O[C@@H]2[C@@H]3CC[C@H]2CN(Cc2cc4cccn4cn2)C3)c1,146.8,1,,146.8,146.8
Clc1cncc(O[C@@H]2[C@@H]3CC[C@H]2CN(Cc2ccc4[nH]ccc4c2)C3)c1,105.7,1,,105.7,105.7
Clc1cncc(O[C@@H]2[C@@H]3CC[C@H]2CN(Cc2ccc4[nH]ncc4c2)C3)c1,54.0,1,,54.0,54.0
Clc1cncc(O[C@@H]2[C@@H]3CC[C@H]2CN(Cc2ccc4c[nH]nc4c2)C3)c1,50.8,1,,50.8,50.8
Clc1cncc(O[C@@H]2[C@@H]3CC[C@H]2CN(Cc2ccc4cc[nH]c4c2)C3)c1,62.4,1,,62.4,62.4
Clc1cncc(O[C@@H]2[C@@H]3CC[C@H]2CN(Cc2ccc4ncccc4n2)C3)c1,75.2,1,,75.2,75.2
Clc1cncc(O[C@@H]2[C@@H]3CC[C@H]2CN(Cc2ccc4ncncc4c2)C3)c1,170.4,1,,170.4,170.4
Clc1cncc(O[C@@H]2[C@@H]3CC[C@H]2CN(Cc2cccc4c[nH]nc24)C3)c1,84.6,1,,84.6,84.6
Clc1cncc(O[C@@H]2[C@@H]3CC[C@H]2CN(Cc2cccc4cc[nH]c24)C3)c1,121.9,1,,121.9,121.9
Clc1cncc(O[C@@H]2[C@@H]3CC[C@H]2CN(Cc2cccc4cccnc24)C3)c1,104.9,1,,104.9,104.9
Clc1cncc(O[C@@H]2[C@@H]3CC[C@H]2CN(Cc2cccc4ccncc24)C3)c1,706.4,1,,706.4,706.4
Clc1cncc(O[C@@H]2[C@@H]3CC[C@H]2CN(Cc2cccc4cnccc24)C3)c1,161.5,1,,161.5,161.5
Clc1cncc(O[C@@H]2[C@@H]3CC[C@H]2CN(Cc2cccc4cncnc24)C3)c1,257.7,1,,257.7,257.7
Clc1cncc(O[C@@H]2[C@@H]3CC[C@H]2CN(Cc2cccc4nccnc24)C3)c1,332.3,1,,332.3,332.3
Clc1cncc(O[C@@H]2[C@@H]3CC[C@H]2CN(Cc2cccc4ocnc24)C3)c1,231.4,1,,231.4,231.4
Clc1cncc(O[C@@H]2[C@@H]3CC[C@H]2CN(Cc2ccnc4ccccc24)C3)c1,80.4,1,,80.4,80.4
Clc1cncc(O[C@@H]2[C@@H]3CC[C@H]2CN(Cc2cn4ccccc4n2)C3)c1,186.2,1,,186.2,186.2
Clc1cncc(O[C@@H]2[C@@H]3CC[C@H]2CN(Cc2cn4cccnc4n2)C3)c1,86.9,1,,86.9,86.9
Clc1cncc(O[C@@H]2[C@@H]3CC[C@H]2CN(Cc2cn4ccncc4n2)C3)c1,100.4,1,,100.4,100.4
Clc1cncc(O[C@@H]2[C@@H]3CC[C@H]2CN(Cc2cn4ncccc4n2)C3)c1,148.9,1,,148.9,148.9
Clc1cncc(O[C@@H]2[C@@H]3CC[C@H]2CN(Cc2cnc4c[nH]nc4c2)C3)c1,93.3,1,,93.3,93.3
Clc1cncc(O[C@@H]2[C@@H]3CC[C@H]2CN(Cc2cncc4cccnc24)C3)c1,319.8,1,,319.8,319.8
Clc1cncc(O[C@@H]2[C@@H]3CC[C@H]2CN(Cc2cnn4cccnc24)C3)c1,250.8,1,,250.8,250.8
Clc1cncc(O[C@@H]2[C@@H]3CC[C@H]2CN(Cc2nc4ccccc4[nH]2)C3)c1,111.1,1,,111.1,111.1
Clc1cncc(O[C@@H]2[C@@H]3CC[C@H]2CN(Cc2nc4ccccc4o2)C3)c1,107.5,1,,107.5,107.5
Clc1cncc(O[C@@H]2[C@@H]3CC[C@H]2CN(Cc2nc4ccccc4s2)C3)c1,27.6,1,,27.6,27.6
Clc1cncc(O[C@@H]2[C@@H]3CC[C@H]2CN(Cc2ncc4ccccc4n2)C3)c1,144.0,1,,144.0,144.0
Clc1cncc(O[C@@H]2[C@@H]3CC[C@H]2CN(Cc2nccc4ccccc24)C3)c1,196.4,1,,196.4,196.4
Clc1cncc(O[C@@H]2[C@@H]3CN(Cc4[nH]nc5cccnc45)C[C@@H]32)c1,163.8,1,,163.8,163.8
Clc1cncc(O[C@H]2CCC3(C2)CN(Cc2[nH]nc4cccnc24)C3)c1,22.8,1,,22.8,22.8
Clc1cncc(O[C@H]2C[C@@H]3CC[C@H]2CN3Cc2[nH]nc3cccnc23)c1,33.3,1,,33.3,33.3
Clc1cncc(O[C@H]2C[C@@H]3C[C@H]2CN3Cc2[nH]nc3cccnc23)c1,14.3,1,,14.3,14.3
Clc1cncc(O[C@H]2C[C@@]3(CCN(Cc4[nH]nc5ccccc45)C3)C2)c1,66.1,1,,66.1,66.1
Clc1cncc(O[C@H]2C[C@@]3(CCN(Cc4[nH]nc5cccnc45)C3)C2)c1,72.0,1,,72.0,72.0
Clc1cncc(O[C@H]2C[C@H]3CC[C@@H](C2)N3Cc2[nH]nc3cccnc23)c1,10.1,1,,10.1,10.1
Clc1cncc(O[C@H]2C[C@H]3CC[C@@H]2CN3Cc2[nH]nc3cccnc23)c1,37.7,1,,37.7,37.7
Clc1cncc(O[C@H]2C[C@H]3C[C@@H]2CN3Cc2[nH]nc3cccnc23)c1,19.4,1,,19.4,19.4
Clc1cncc(O[C@H]2C[C@]3(CCN(Cc4[nH]nc5ccccc45)C3)C2)c1,43.1,1,,43.1,43.1
Clc1cncc(O[C@H]2C[C@]3(CCN(Cc4[nH]nc5cccnc45)C3)C2)c1,31.4,1,,31.4,31.4
Clc1cncc(O[C@H]2[C@@H]3CC[C@H]2CN(Cc2[nH]nc4cccnc24)C3)c1,107.5,1,,107.5,107.5
Clc1cncc(O[C@H]2[C@@H]3CN(Cc4[nH]nc5cccnc45)C[C@@H]32)c1,149.1,1,,149.1,149.1
Clc1cncc(Oc2ccc3[n-]c(-c4[nH]nc5cccnc45)nc3c2)c1,98.0,1,,98.0,98.0
Clc1cncc(Oc2ccnc(Nc3n[n-]c4cccnc34)c2)c1,37.3,1,,37.3,37.3
Clc1cnn2c(-c3ccc(OCCN4CC5CCC(C4)O5)cc3)ccnc12,62.4,1,,62.4,62.4
Clc1cnn2c(-c3ccc(OCCN4CCCCC4)cc3)cccc12,0.0,1,,0.0,0.0
Clc1cnn2c(-c3ccc(OCCN4CCCCC4)cc3)ccnc12,3.7,1,,3.7,3.7
Clc1cnn2cc(-c3ccc(OCCN4CCCCC4)cc3)cnc12,0.5,1,,0.5,0.5
Clc1cnnc(O[C@@H]2[C@@H]3CC[C@H]2CN(Cc2[nH]nc4cccnc24)C3)c1,24.2,1,,24.2,24.2
Clc1nc(NCc2nccs2)c2nc(OCC3CCC3)[n-]c2n1,214.8,1,,214.8,214.8
Clc1ncc(O[C@@H]2[C@@H]3CC[C@H]2CN(Cc2[nH]nc4cccnc24)C3)cn1,34.6,1,,34.6,34.6
Clc1nnc2cc(-c3ccc(OCCN4CCCCC4)cc3)ccn12,0.0,1,,0.0,0.0
Clc1nnc2ccc(-c3ccc(OCCN4CCCCC4)cc3)cn12,0.3,1,,0.3,0.3
Cn1c(-c2ccc(OCCN3CC4(COC4)C3)cc2)c(Cl)c2cc[nH]c2c1=O,6.0,1,,6.0,6.0
Cn1c(-c2ccc(OCCN3CCCCC3)cc2)c(Cl)c2cc[nH]c2c1=O,2.1,1,,2.1,2.1
Cn1c(-c2ccc(OCCN3CCCCC3)cc2)cc2ccncc21,4.3,1,,4.3,4.3
Cn1c(-c2ccc(OCCN3CCCCC3)cc2)nc2ccncc21,10.0,1,,10.0,10.0
Cn1c(-c2ccc(OCCN3CCCCC3)cc2)nc2cnccc21,0.4,1,,0.4,0.4
Cn1c(-c2cccc(OCCN3CCCCC3)c2)nc2ccncc21,22.5,1,,22.5,22.5
Cn1c(-c2cccc(OCCN3CCCCC3)c2)nc2cnccc21,4.7,1,,4.7,4.7
Cn1c(=O)[nH]c2cccc(-c3ccc(OCCN4CCCCC4)cc3)c21,2.1,1,,2.1,2.1
Cn1c(=O)c2[nH]c3cc(OCCN4CCCCC4)ccc3c2n(C)c1=O,3.2,1,,3.2,3.2
Cn1c(=O)ccc2[nH]c3cc(OCCN4CCCCC4)ccc3c21,0.4,1,,0.4,0.4
Cn1c(=O)ccc2c(C(=O)N3C[C@H]4CC[C@@H](C3)[C@@H]4Oc3cncc(Cl)c3)[nH]nc21,7.8,1,,7.8,7.8
Cn1c(=O)ccc2c(CN3C[C@H]4CC[C@@H](C3)[C@@H]4Oc3cncc(Cl)c3)[nH]nc21,57.5,1,,57.5,57.5
Cn1c(=O)ccc2c3ccc(OCCN4CCCCC4)cc3[nH]c21,3.2,1,,3.2,3.2
Cn1c(=O)ccc2ccc(-c3ccc(OCCN4CCCCC4)cc3)cc21,13.3,1,,13.3,13.3
Cn1c(=O)n(C2CCN(C(=O)c3[nH]nc4ccccc34)CC2)c2ccc(Cl)cc21,12.3,1,,12.3,12.3
Cn1c(=O)oc2cccc(-c3ccc(OCCN4CCCCC4)cc3)c21,3.4,1,,3.4,3.4
Cn1c(C(=O)N2CCC(Nc3cncc(Cl)c3)CC2)cc2cc(C3CCOCC3)ccc21,142.1,1,,142.1,142.1
Cn1c(C(=O)NC2CCN(Cc3cncc(Cl)c3)CC2)cc2cc(C3CCOCC3)ccc21,798.5,1,,798.5,798.5
Cn1c(C(=O)NC2CCN(c3ccncc3)CC2)cc2cc(-c3ccc(Cl)s3)cnc21,19.9,1,,19.9,19.9
Cn1c(C(=O)NC2CCN(c3ccncc3)CC2)cc2cc(-c3ccccc3)ccc21,7.7,1,,7.7,7.7
Cn1c(C(=O)NC2CCN(c3ccncc3)CC2)cc2cc(-c3ccccn3)ccc21,11.8,1,,11.8,11.8
Cn1c(C(=O)NC2CCN(c3ccncc3)CC2)cc2cc(-c3ccccn3)cnc21,8.0,1,,8.0,8.0
Cn1c(C(=O)NC2CCN(c3ccncc3)CC2)cc2cc(-c3cccnc3)ccc21,17.7,1,,17.7,17.7
Cn1c(C(=O)NC2CCN(c3ccncc3)CC2)cc2cc(-c3cccnn3)cnc21,0.0,1,,0.0,0.0
Cn1c(C(=O)NC2CCN(c3ccncc3)CC2)cc2cc(-c3cn(C4CC4)cn3)cnc21,0.0,1,,0.0,0.0
Cn1c(C(=O)NC2CCN(c3ccncc3)CC2)cc2cc(-c3cn[n-]c3)ccc21,28.9,1,,28.9,28.9
Cn1c(C(=O)NC2CCN(c3ccncc3)CC2)cc2cc(-c3cnccn3)ccc21,15.5,1,,15.5,15.5
Cn1c(C(=O)NC2CCN(c3ccncc3)CC2)cc2cc(-c3cncnc3)ccc21,8.9,1,,8.9,8.9
Cn1c(C(=O)NC2CCN(c3ccncc3)CC2)cc2cc(-c3cnoc3)ccc21,23.8,1,,23.8,23.8
Cn1c(C(=O)NC2CCN(c3ccncc3)CC2)cc2cc(-c3ncccn3)ccc21,5.3,1,,5.3,5.3
Cn1c(C(=O)NC2CCN(c3ccncc3)CC2)cc2cc(-c3nnc(C(F)F)s3)cnc21,12.8,1,,12.8,12.8
Cn1c(C(=O)NC2CCN(c3ccncc3)CC2)cc2cc(-n3ccnc3)ccc21,5.9,1,,5.9,5.9
Cn1c(C(=O)NC2CCN(c3ccncc3)CC2)cc2cc(-n3ccnc3)cnc21,6.4,1,,6.4,6.4
Cn1c(C(=O)NC2CCN(c3ccncc3)CC2)cc2cc(-n3cnc(C4CC4)c3)cnc21,6.8,1,,6.8,6.8
Cn1c(C(=O)NC2CCN(c3ccncc3)CC2)cc2cc(C3CCOCC3)ccc21,20.3,1,,20.3,20.3
Cn1c(C(=O)NC2CCN(c3ccncc3)CC2)cc2cc(N3CCOCC3)ccc21,6.0,1,,6.0,6.0
Cn1c(C(=O)NC2CCN(c3ccncc3)CC2)cc2cc(N3CCOCC3)cnc21,4.2,1,,4.2,4.2
Cn1c(C(=O)NC2CCN(c3ccncc3Cl)CC2)cc2cc(-c3ccccc3)ccc21,16.8,1,,16.8,16.8
Cn1c(C(=O)NC2CCN(c3ccncc3Cl)CC2)cc2cc(-c3ccccn3)ccc21,23.1,1,,23.1,23.1
Cn1c(C(=O)NC2CCN(c3ccncc3Cl)CC2)cc2cc(-c3cccnc3)ccc21,83.5,1,,83.5,83.5
Cn1c(C(=O)NC2CCN(c3ccncc3Cl)CC2)cc2cc(-c3cn[n-]c3)ccc21,53.5,1,,53.5,53.5
Cn1c(C(=O)NC2CCN(c3ccncc3Cl)CC2)cc2cc(-c3cncnc3)ccc21,168.6,1,,168.6,168.6
Cn1c(C(=O)NC2CCN(c3ccncc3Cl)CC2)cc2cc(-c3cnoc3)ccc21,291.7,1,,291.7,291.7
Cn1c(C(=O)NC2CCN(c3ccncc3Cl)CC2)cc2cc(-c3ncccn3)ccc21,23.3,1,,23.3,23.3
Cn1c(C(=O)NC2CCN(c3ccncc3Cl)CC2)cc2cc(-c3nnc(C4CC4)s3)ccc21,13.6,1,,13.6,13.6
Cn1c(C(=O)NC2CCN(c3ccncc3Cl)CC2)cc2cc(-n3ccnc3)ccc21,138.0,1,,138.0,138.0
Cn1c(O)cc2ccc(-c3ccc(OCCN4CCCCC4)cc3)cc21,6.9,1,,6.9,6.9
Cn1c(O)cc2ccc(-c3ccc([O-])cc3)cc21,56.8,1,,56.8,56.8
Cn1c(O)cc2ccc(-c3cccc(OCCN4CCCCC4)c3)cc21,15.2,1,,15.2,15.2
Cn1c(O)cc2ccc(-c3cccc([O-])c3)cc21,128.0,1,,128.0,128.0
Cn1c(O)cc2cccc(-c3ccc(OCCN4CCCCC4)cc3)c21,0.0,1,,0.0,0.0
Cn1c2cc(Cl)ccc2c2cc(=O)n(CCCN3CCCCC3)nc21,9.5,1,,9.5,9.5
Cn1c2cc(Cl)ccc2c2cnn(CCCN3CCCCC3)c(=O)c21,13.2,1,,13.2,13.2
Cn1c2cc(Cl)ncc2c2ccn(CCCN3CCCCC3)c(=O)c21,11.7,1,,11.7,11.7
Cn1c2cc(F)c(Nc3nc(C#N)cs3)cc2c2ncn(CCCN3CCCCC3)c(=O)c21,6.4,1,,6.4,6.4
Cn1c2cc(F)cc(C(F)F)c2c2ccn(CCN)c(=O)c21,17.6,1,,17.6,17.6
Cn1c2cc(F)ccc2c2ccn(CCN)c(=O)c21,25.4,1,,25.4,25.4
Cn1c2cc(F)ccc2c2ccn(CCNC[C@@H]3CCC(=O)N3)c(=O)c21,9.4,1,,9.4,9.4
Cn1c2cc(F)ncc2c2ccn(CCCN3CCCCC3)c(=O)c21,6.2,1,,6.2,6.2
Cn1c2cc(OCCN3CCCCC3)ncc2c2cc[nH]c(=O)c21,2.5,1,,2.5,2.5
Cn1c2cc([O-])ncc2c2ccn(CCCN3CCCCC3)c(=O)c21,3.6,1,,3.6,3.6
Cn1c2ccc(-c3ccncn3)cc2c2ncn(CCCN3CCCCC3)c(=O)c21,12.3,1,,12.3,12.3
Cn1c2ccc(C(=O)NCCO)cc2c2nc3ccccc3nc21,17.5,1,,17.5,17.5
Cn1c2ccc(C(=O)NCCO)cc2c2nc3cnccc3cc21,13.7,1,,13.7,13.7
Cn1c2ccc(Cl)cc2c2c(=O)n(CCCN3CCCCC3)cnc21,35.9,1,,35.9,35.9
Cn1c2ccc(Cl)cc2c2cc(=O)n(CCCN3CCCCC3)nc21,8.8,1,,8.8,8.8
Cn1c2ccc(OCC(F)F)cc2c2ccn(CCCN3CCCCC3)c(=O)c21,10.1,1,,10.1,10.1
Cn1c2ccc(OCC(N)=O)cc2c2cc(-c3ccccc3)ccc21,77.6,1,,77.6,77.6
Cn1c2ccc(OCC(N)=O)cc2c2cc(-c3ccncc3)ccc21,19.6,1,,19.6,19.6
Cn1c2ccc(OCC(N)=O)cc2c2cc3ccccc3nc21,81.5,1,,81.5,81.5
